 151.2995  -7.7083     4.04   -48.45   689.00     0.38     0.36     1.17     0.00     1.00     1.00
 151.2735  -7.7173   -84.51   -91.24   750.00     0.39     0.70     1.13     0.00     1.00     6.00
 151.3228  -7.6948    97.03   -24.17   997.00     0.50     0.01     1.11     5.00     1.00     7.00
 151.3052  -7.7346   -48.50    32.89   531.00     0.46     0.21     1.05     0.00     1.00     8.00
 151.2914  -7.7244   -57.64   -27.96   480.00     0.50     0.11     0.82     0.00     1.00    10.00
 151.3139  -7.7261    -5.02    32.88   649.00     0.49     0.47     1.00     0.00     1.00    23.00
 151.2985  -7.7316   -57.85     8.09   510.00     0.67     0.27     1.02     0.00     1.00    24.00
 151.3359  -7.7109    89.28    49.99   810.00     0.39     0.13     1.09     0.00     1.00    26.00
 151.3282  -7.7045    86.14    14.33   924.00     0.56     0.02     0.77     0.00     1.00    27.00
 151.2900  -7.7088   -21.13   -71.31   437.00     0.34     0.28     1.08     5.00     1.00    29.00
 151.3131  -7.7357   -31.36    55.54   525.00     0.36     0.23     1.01     0.00     1.00    30.00
 151.2729  -7.7442  -154.41   -24.16   539.00     0.49     0.29     0.73     0.00     1.00    33.00
 151.3328  -7.7060    93.89    29.51   879.00     0.47     0.05     1.22     0.00     1.00    34.00
 151.3383  -7.6936   139.08    11.86  1028.00     0.51     0.01     0.85     5.00     1.00    35.00
 151.2930  -7.7214   -45.72   -31.49   525.00     0.48     0.21     1.17     0.00     1.00    36.00
 151.3050  -7.6970    46.57   -63.35   895.00     0.35     0.15     0.99     5.00     1.00    38.00
 151.3158  -7.7328   -17.26    54.80   862.00     0.35     0.63     1.08     5.00     1.00    39.00
 151.3065  -7.7363   -49.73    40.53   596.00     0.42     0.33     0.85     0.00     1.00    41.00
 151.3267  -7.7364     1.03    91.66   702.00     0.36     0.35     0.81     0.00     1.00    42.00
 151.3293  -7.6959   110.63    -4.99   660.00     0.55     1.00     0.82     0.00     1.00    43.00
 151.3006  -7.7589  -121.84    83.03   770.00     0.41     0.92     1.12     0.00     1.00    44.00
 151.3202  -7.6869   110.59   -50.63   805.00     0.40     0.13     1.14     0.00     1.00    48.00
 151.3226  -7.6862   118.50   -46.33   809.00     0.42     0.13     0.84     0.00     1.00    49.00
 151.3160  -7.7040    56.64   -17.87   821.00     0.59     0.18     1.21     0.00     1.00    51.00
 151.3347  -7.6783   169.14   -36.19   879.00     0.48     0.04     0.87     0.00     1.00    52.00
 151.2744  -7.7311  -117.32   -53.73   893.00     0.40     1.00     1.02     5.00     1.00    58.00
 151.2971  -7.7059     4.01   -60.71   740.00     0.34     0.33     0.80     0.00     1.00    59.00
 151.2767  -7.7227   -90.15   -69.23   480.00     0.37     0.11     1.13     0.00     1.00    61.00
 151.3192  -7.6882   104.66   -49.99   771.00     0.40     0.21     0.73     0.00     1.00    62.00
 151.3399  -7.6772   184.98   -25.76   887.00     0.50     0.03     1.31     0.00     1.00    64.00
 151.3231  -7.7312     5.31    69.16   782.00     0.34     0.33     0.87     0.00     1.00    66.00
 151.2679  -7.7627  -214.18    10.17   471.00     0.54     0.07     1.19     0.00     1.00    70.00
 151.2895  -7.7461  -117.29    22.52   471.00     0.49     0.06     0.77     0.00     1.00    71.00
 151.2808  -7.7281   -93.56   -45.30   597.00     0.41     0.37     1.14     0.00     1.00    73.00
 151.3234  -7.6867   119.26   -43.38   856.00     0.43     0.06     0.98     0.00     1.00    74.00
 151.3457  -7.6672   225.19   -36.47   869.00     0.54     0.05     0.74     0.00     1.00    75.00
 151.3441  -7.7098   112.62    67.61  1192.00     0.39     0.04     0.97     5.00     1.00    77.00
 151.3397  -7.6944   140.72    17.50   706.00     0.50     0.92     0.94     0.00     1.00    78.00
 151.3404  -7.6926   147.20    14.69   579.00     0.51     1.00     0.74     0.00     1.00    79.00
 151.2828  -7.7315   -97.39   -31.65   803.00     0.46     1.00     0.80     5.00     1.00    80.00
 151.3085  -7.7389   -51.40    52.06   601.00     0.37     0.29     1.05     0.00     1.00    82.00
 151.3106  -7.7047    41.09   -29.63   586.00     0.50     0.88     1.13     0.00     1.00    83.00
 151.2976  -7.7335   -65.10    10.74   628.00     0.62     0.95     0.98     0.00     1.00    84.00
 151.3330  -7.6832   152.28   -27.86   603.00     0.48     1.00     1.04     0.00     1.00    89.00
 151.3232  -7.6909   108.22   -33.03   539.00     0.45     1.00     0.76     0.00     1.00    90.00
 151.3183  -7.7058    57.89    -7.43   959.00     0.68     0.02     1.10     5.00     1.00    92.00
 151.2798  -7.7193   -73.73   -70.36   885.00     0.36     0.96     0.81     5.00     1.00    96.00
 151.3262  -7.7162    51.23    38.82   407.00     0.42     1.00     0.77     5.00     1.00    97.00
 151.2869  -7.7604  -160.64    52.34   837.00     0.45     1.00     1.15     5.00     1.00    98.00
 151.3381  -7.7147    85.10    65.19   980.00     0.37     0.05     0.80     5.00     1.00    99.00
 151.2719  -7.7250  -108.23   -75.75   562.00     0.39     0.22     0.76     0.00     1.00   100.00
 151.3309  -7.6985   108.26     5.81   949.00     0.55     0.01     0.82     0.00     1.00   102.00
 151.2929  -7.7575  -137.69    60.06   441.00     0.42     0.05     0.84     0.00     1.00   103.00
 151.2976  -7.7498  -106.59    52.26   426.00     0.40     0.05     0.88     0.00     1.00   106.00
 151.2996  -7.7588  -124.36    80.08   582.00     0.41     0.29     1.15     0.00     1.00   107.00
 151.2900  -7.7002     0.68   -93.30   697.00     0.36     0.34     1.09     0.00     1.00   108.00
 151.3184  -7.7341   -13.92    64.69   844.00     0.34     0.52     0.75     5.00     1.00   109.00
 151.3453  -7.6850   178.93     7.66   809.00     0.52     0.21     0.80     0.00     1.00   111.00
 151.3039  -7.7458   -80.39    57.79   428.00     0.37     0.07     1.15     0.00     1.00   113.00
 151.3134  -7.7335   -24.92    50.66   841.00     0.37     0.70     0.99     5.00     1.00   115.00
 151.3276  -7.6749   160.01   -62.69   573.00     0.44     0.99     1.09     0.00     1.00   116.00
 151.3360  -7.6908   140.67    -1.16   910.00     0.52     0.02     1.09     0.00     1.00   117.00
 151.2706  -7.7362  -140.01   -50.41   519.00     0.43     0.13     1.04     0.00     1.00   121.00
 151.3477  -7.6807   195.71     2.92   970.00     0.53     0.01     1.05     5.00     1.00   122.00
 151.3091  -7.7329   -34.46    38.08   729.00     0.43     0.67     0.87     0.00     1.00   123.00
 151.2901  -7.7293   -73.04   -18.84   673.00     0.55     0.97     1.10     0.00     1.00   126.00
 151.3000  -7.7524  -107.04    64.85   609.00     0.39     0.37     1.23     0.00     1.00   130.00
 151.3035  -7.7129     2.56   -26.71  1035.00     0.68     0.84     1.10     5.00     1.00   131.00
 151.3485  -7.6829   192.13    10.55   939.00     0.52     0.01     1.05     0.00     1.00   133.00
 151.3260  -7.7355     1.58    87.55  1123.00     0.35     0.79     1.05     5.00     1.00   134.00
 151.2757  -7.7261  -101.51   -63.24   575.00     0.38     0.25     1.15     0.00     1.00   135.00
 151.3556  -7.6922   186.59    52.12   895.00     0.48     0.04     0.83     0.00     1.00   140.00
 151.2948  -7.7263   -53.63   -14.59   610.00     0.64     0.82     1.04     0.00     1.00   142.00
 151.3362  -7.6921   137.81     2.63   886.00     0.52     0.03     0.79     0.00     1.00   143.00
 151.2861  -7.7025   -15.12   -97.19   433.00     0.37     0.38     1.14     5.00     1.00   145.00
 151.3585  -7.6450   313.91   -60.76   782.00     0.69     0.73     1.05     0.00     2.00     5.00
 151.3646  -7.6931   206.95    76.88   661.00     0.52     0.92     0.75     0.00     2.00     9.00
 151.3068  -7.7588  -105.97    98.43   510.00     0.43     0.15     0.81     0.00     2.00    16.00
 151.3028  -7.6743    98.70  -126.84   859.00     0.51     0.10     0.86     0.00     2.00    17.00
 151.3677  -7.6829   240.59    58.71   652.00     0.56     0.98     1.05     0.00     2.00    18.00
 151.2318  -7.7639  -308.38   -77.72   625.00     0.70     0.96     0.75     0.00     2.00    19.00
 151.2625  -7.7322  -150.12   -81.17   904.00     0.44     0.92     0.72     5.00     2.00    20.00
 151.2425  -7.7581  -266.64   -65.55   711.00     0.61     0.99     1.06     0.00     2.00    22.00
 151.3865  -7.6611   343.64    50.73   826.00     0.73     0.44     0.98     0.00     2.00    31.00
 151.2939  -7.6809    59.43  -132.45   463.00     0.51     0.36     1.04     5.00     2.00    47.00
 151.2465  -7.7919  -342.43    30.51   651.00     0.72     1.00     1.08     0.00     2.00    55.00
 151.2562  -7.7423  -191.68   -71.27   711.00     0.49     0.96     0.74     0.00     2.00    60.00
 151.3546  -7.7157   123.99   109.21  1056.00     0.47     0.00     0.69     5.00     2.00    63.00
 151.3406  -7.6580   235.61   -72.97   773.00     0.56     0.55     0.67     0.00     2.00    67.00
 151.2387  -7.7484  -251.39   -99.86   601.00     0.63     0.81     0.83     0.00     2.00    68.00
 151.2640  -7.7752  -255.91    32.42   396.00     0.58     0.01     0.83     0.00     2.00    72.00
 151.3628  -7.6747   249.24    25.59   899.00     0.57     0.02     0.98     0.00     2.00    86.00
 151.3305  -7.7388     4.45   107.17   580.00     0.40     0.43     0.79     0.00     2.00    88.00
 151.2612  -7.7811  -277.96    40.27   637.00     0.62     0.99     0.75     0.00     2.00    91.00
 151.3732  -7.6690   289.97    37.37   703.00     0.64     0.98     0.98     0.00     2.00    94.00
 151.2836  -7.7046   -26.64   -98.19   798.00     0.38     0.35     1.15     0.00     2.00   112.00
 151.2793  -7.7014   -29.33  -117.00   662.00     0.43     0.54     1.15     0.00     2.00   119.00
 151.3101  -7.6678   133.71  -124.85   794.00     0.54     0.31     1.11     0.00     2.00   124.00
 151.3254  -7.6669   174.61   -88.48  1033.00     0.48     0.00     0.66     5.00     2.00   136.00
 151.3735  -7.6507   337.41    -8.54   732.00     0.71     0.98     0.67     0.00     2.00   139.00
 151.2892  -7.7723  -184.89    88.43   518.00     0.50     0.21     0.81     0.00     2.00   144.00
 151.3148  -7.6755   126.04   -93.55   957.00     0.43     0.00     0.78     0.00     2.00   146.00
 151.3293  -7.7393     0.27   105.71   925.00     0.40     0.04     0.77     5.00     2.00   148.00
 151.2755  -7.6893    -8.16  -157.61   665.00     0.62     0.63     1.06     0.00     3.00     3.00
 151.2472  -7.7264  -174.05  -134.21   678.00     0.63     0.79     0.87     0.00     3.00    11.00
 151.2737  -7.6949   -26.83  -147.67   850.00     0.57     0.62     1.07     5.00     3.00    12.00
 151.3125  -7.6483   189.51  -168.67   583.00     0.78     0.94     0.84     0.00     3.00    13.00
 151.2521  -7.7134  -128.62  -155.04   499.00     0.67     0.34     0.82     0.00     3.00    14.00
 151.3114  -7.6494   184.05  -168.38   881.00     0.77     0.25     1.07     5.00     3.00    28.00
 151.2895  -7.6639    91.75  -186.63   878.00     0.78     0.48     0.80     5.00     3.00    37.00
 151.2427  -7.7252  -182.37  -148.61   665.00     0.69     0.80     1.06     0.00     3.00    40.00
 151.3295  -7.6411   250.80  -143.95   512.00     0.76     1.00     0.72     5.00     3.00    45.00
 151.2966  -7.6603   118.70  -178.06   547.00     0.76     0.90     1.09     0.00     3.00    50.00
 151.2706  -7.6858   -11.63  -178.75   795.00     0.72     0.73     0.73     0.00     3.00    54.00
 151.2224  -7.7723  -353.47   -80.09   684.00     0.78     0.99     1.06     0.00     3.00    57.00
 151.3595  -7.7315    96.41   161.78   592.00     0.67     0.80     0.78     0.00     3.00    65.00
 151.3691  -7.7157   160.62   145.99   636.00     0.66     0.81     1.07     0.00     3.00    76.00
 151.2869  -7.6802    43.77  -151.71   825.00     0.59     0.43     1.14     0.00     3.00    93.00
 151.2994  -7.7802  -179.35   134.16   467.00     0.63     0.15     0.84     0.00     3.00   101.00
 151.2802  -7.6790    29.98  -171.78   627.00     0.69     0.72     1.02     0.00     3.00   104.00
 151.3107  -7.6541   170.23  -158.32   614.00     0.72     0.88     1.00     0.00     3.00   105.00
 151.4061  -7.6647   383.93   109.50   808.00     0.85     0.44     0.76     0.00     3.00   114.00
 151.2203  -7.7438  -286.04  -158.00   503.00     0.84     0.41     1.02     0.00     3.00   118.00
 151.3537  -7.7351    72.63   156.37   650.00     0.63     0.68     1.22     0.00     3.00   125.00
 151.2730  -7.6814     5.66  -183.97   689.00     0.75     0.75     1.06     0.00     3.00   132.00
 151.2822  -7.8000  -273.11   141.11   753.00     0.78     0.99     1.10     0.00     3.00   137.00
 151.2390  -7.7234  -187.02  -162.66   579.00     0.75     0.62     0.82     0.00     3.00   138.00
 151.3882  -7.6754   311.33    91.51   718.00     0.72     0.82     1.04     0.00     3.00   141.00
 151.2928  -7.7982  -241.92   163.39   710.00     0.81     0.95     1.12     0.00     3.00   149.00
 151.2892  -7.6187   205.85  -302.58   798.00     0.99     0.96     0.71     0.00     4.00     2.00
 151.2177  -7.7365  -274.23  -183.22   709.00     0.89     1.00     1.05     0.00     4.00     4.00
 151.4367  -7.7022   365.58   282.01   963.00     0.50     0.04     0.70     5.00     4.00    15.00
 151.2621  -7.6741    -3.35  -229.73   424.00     0.91     1.00     0.92     5.00     4.00    21.00
 151.2762  -7.6710    40.15  -202.19   742.00     0.83     0.76     0.74     0.00     4.00    25.00
 151.2566  -7.6466    52.83  -313.95   611.00     0.99     1.00     0.82     0.00     4.00    32.00
 151.2846  -7.8151  -305.40   185.84   486.00     0.91     0.30     0.98     0.00     4.00    46.00
 151.3044  -7.8061  -232.87   212.80   696.00     0.92     1.00     1.08     0.00     4.00    53.00
 151.3813  -7.7508   102.01   265.87   642.00     0.97     0.99     1.05     0.00     4.00    56.00
 151.2897  -7.8129  -287.03   192.86   658.00     0.91     1.00     0.75     0.00     4.00    69.00
 151.3361  -7.6242   310.50  -170.21   983.00     0.89     0.02     0.75     5.00     4.00    81.00
 151.3670  -7.7907   -35.38   331.44   593.00     1.00     0.99     0.86     0.00     4.00    85.00
 151.3225  -7.6256   272.54  -200.84   773.00     0.92     0.88     1.11     0.00     4.00    87.00
 151.3376  -7.8111  -161.76   309.30   482.00     0.99     0.99     1.01     5.00     4.00    95.00
 151.1804  -7.7129  -308.12  -337.15   663.00     0.50     0.98     1.09     0.00     4.00   110.00
 151.3126  -7.8081  -217.06   238.62   708.00     0.96     1.00     0.80     0.00     4.00   120.00
 151.3296  -7.7732   -85.30   192.64   762.00     0.81     1.00     0.85     0.00     4.00   127.00
 151.3245  -7.6262   276.11  -194.38   618.00     0.91     1.00     0.73     0.00     4.00   128.00
 151.2359  -7.6614   -37.02  -328.28   641.00     1.00     0.99     1.02     0.00     4.00   129.00
 151.2773  -7.6724    39.34  -196.06   770.00     0.80     0.82     0.67     0.00     4.00   147.00
