#all quantities in arcsec

#      dens             err_dens      -2.5*log(dens)  err_logdens      area       N      median         R_bin         area

0 0.00314879229754  0.000873317852658 6.25463996401 0.301129042914 4128.5670097  13.0 25.4945761519 38.3812749455 12.8866987936  
1 0.00270620552806  0.000723263850301 6.41909805786 0.290175206473 5173.29517467 14.0 47.1183712901 55.8554676347 8.73709634458 
2 0.000991768263288 0.000275067025128 7.50897448325 0.301129042914 13107.9007881 13.0 70.6249458828 85.394424131  14.7694782482 
3 0.000766068582897 0.000204740440855 7.78933087017 0.290175206473 18275.1261604 14.0 99.9452709863 114.496117842 14.5508468553
4 0.000514536541505 0.000137515675092 8.22145944239 0.290175206473 27208.9518833 14.0 131.021765921 147.547413999 16.525648079 
5 0.000518620297742 0.000143839390462 8.21287622458 0.301129042914 25066.5083041 13.0 160.013426363 172.479438726 12.4660123632
6 0.000152097416007 4.06497442937e-05 9.54469541036 0.290175206473 92046.271183  14.0 207.739096817 242.998754909 35.2596580913 
7 0.000237651484987 6.59126626777e-05 9.06014866908 0.301129042914 54701.9514762 13.0 259.756896993 276.515039077 16.758142084 
8 0.000175729408869 4.69656600547e-05 9.38788887969 0.290175206473 79667.9399888 14.0 297.803484503 319.091929929 21.2884454262
9 4.81015801997e-05 1.33409779878e-05 10.7946016406 0.301129042914 270261.391539 13.0 376.252294202 433.412658475 57.1603642731
