  171.000  261.000   61.000  121.000   43.134   85.560   51.000  171.000 ******** ********
  241.000  391.000  101.000  181.000   71.418  127.986   51.000  161.000 ******** ********
  151.000  241.000   61.000  121.000   43.134   85.560   41.000  121.000 ******** ********
  261.000  391.000   31.000  101.000   21.920   71.418   61.000  101.000 ******** ********
