   81.000  121.000   41.000   61.000   28.991   43.134   21.000  111.000 ******** ********
   81.000  111.000   41.000   61.000   28.991   43.134   11.000  181.000 ******** ********
   91.000  131.000   41.000   51.000   28.991   36.062   11.000  251.000 ******** ********
  111.000  151.000   31.000   61.000   21.920   43.134   11.000  291.000 ******** ********
