           0.000           0.000           0.000           0.000           0.000           0.000          22.000          62.000       10000.000      -10000.000          72.000         102.000
           0.000           0.000           0.000           0.000           0.000           0.000          32.000          72.000       10000.000      -10000.000          91.000         121.000
