   91.000  301.000   81.000  211.000   57.276  149.200   81.000  131.000 ******** ********    1.000  201.000
   61.000  301.000   81.000  271.000   57.276  191.626  101.000  141.000 ******** ********    1.000  151.000
  171.000  331.000   11.000  191.000    7.778  135.057  101.000  131.000 ******** ********  101.000  201.000
