   81.000  111.000   41.000   51.000   28.991   36.062    1.000  291.000 ******** ********
   91.000  111.000   41.000   51.000   28.991   36.062    1.000  291.000 ******** ********
   91.000  121.000   41.000   51.000   28.991   36.062    1.000  291.000 ******** ********
  121.000  141.000   41.000   51.000   28.991   36.062    1.000  291.000 ******** ********
