  171.000  241.000  131.000  171.000   92.631  120.915    1.000  291.000 ******** ********
  121.000  211.000  161.000  221.000  113.844  156.271    1.000  291.000 ******** ********
   91.000  161.000  121.000  171.000   85.560  120.915    1.000  291.000 ******** ********
   11.000  181.000  141.000  191.000   99.702  135.057    1.000  291.000 ******** ********
