 -114.460   95.000   47.000   33.234    1.000    0.000    1.000   38.452   26.000    0.251
 -109.962   98.000   48.000   33.941    1.000    0.000    2.000   60.089   25.000    0.250
 -105.937  107.000   45.000   31.820    1.000    0.000    3.000   77.245   25.000    0.456
 -114.536  130.000   46.000   32.527    1.000    0.000    4.000  118.317   27.000    5.512
