 -224.452  207.000  149.000  105.359    1.000    0.000    1.000  122.657   40.000    2.433
 -241.126  168.000  184.000  130.108    1.000    0.000    2.000  197.464   43.000    3.326
 -229.631  127.000  142.000  100.409    1.000    0.000    3.000  271.677   43.000    4.502
 -239.688   94.000  160.000  113.137    1.000    0.000    4.000  391.926   43.000   48.508
