#ID 	 RA 	 DEC 	 RV 	 RV_err 	 RAD 
NGC4649_S253 	190.896511	11.552206	1509	 7	1.18
NGC4649_S254 	190.910642	11.571614	1554	18	1.19
NGC4649_S255 	190.911233	11.551417	 833	10	0.32
NGC4649_S256 	190.894739	11.550781	1338	37	1.29
NGC4649_S257 	190.927345	11.533789	1317	 5	1.30
NGC4649_S258 	190.912199	11.574605	1059	13	1.34
NGC4649_S259 	190.895413	11.561272	1387	 6	1.35
NGC4649_S260 	190.909422	11.575511	 731	 8	1.43
NGC4649_S261 	190.899881	11.571098	 989	13	1.48
NGC4649_S262 	190.892924	11.562687	1170	13	1.51
NGC4649_S263 	190.894222	11.566339	1170	 9	1.55
NGC4649_S264 	190.895288	11.569726	1330	14	1.61
NGC4649_S265 	190.910380	11.550754	1399	 8	0.38
NGC4649_S266 	190.922264	11.555807	1624	31	0.38
NGC4649_S267 	190.887003	11.551661	1252	29	1.74
NGC4649_S268 	190.912608	11.558319	1859	 5	0.41
NGC4649_S269 	190.956530	11.636220	1246	25	5.53
NGC4649_S270 	190.841756	11.490229	1198	 7	5.78
NGC4649_S271 	190.822805	11.490730	 937	 7	6.65
NGC4649_S272 	190.932188	11.491229	1503	26	3.80
NGC4649_S273 	190.827112	11.491350	1566	28	6.42
NGC4649_S274 	191.002659	11.495305	1256	25	6.12
NGC4649_S275 	190.983191	11.499163	 840	14	5.07
NGC4649_S276 	191.011896	11.500892	1076	26	6.41
NGC4649_S277 	190.805410	11.501181	1103	 6	7.23
NGC4649_S278 	190.792955	11.504516	1261	 7	7.82
NGC4649_S279 	190.795795	11.505297	1209	13	7.65
NGC4649_S280 	190.828480	11.505739	1473	11	5.90
NGC4649_S281 	191.183318	11.507016	 861	40	15.92
NGC4649_S282 	190.835090	11.507490	 966	 8	5.50
NGC4649_S283 	190.814048	11.509617	1250	11	6.56
NGC4649_S284 	191.013854	11.510453	 829	25	6.26
NGC4649_S285 	190.987153	11.510570	1464	43	4.86
NGC4649_S286 	190.793028	11.512079	1189	45	7.66
NGC4649_S287 	190.987738	11.520158	1015	31	4.62
NGC4649_S288 	190.990989	11.520028	1011	 8	4.79
NGC4649_S289 	190.999538	11.521809	1112	 6	5.22
NGC4649_S290 	190.854172	11.521634	1034	23	4.11
NGC4649_S291 	191.039212	11.523532	1217	 8	7.42
NGC4649_S292 	191.001683	11.525775	1101	 5	5.26
NGC4649_S293 	190.995494	11.529212	1281	12	4.85
NGC4649_S294 	191.047079	11.529895	1166	13	7.79
NGC4649_S295 	190.796528	11.530954	1298	21	7.18
NGC4649_S296 	191.094581	11.532830	1079	50	10.53
NGC4649_S297 	190.997182	11.533190	1344	35	4.88
NGC4649_S298 	190.844978	11.533868	1202	11	4.36
NGC4649_S299 	191.010488	11.533928	1190	 4	5.64
NGC4649_S300 	191.047873	11.534812	 846	11	7.79
NGC4649_S301 	190.854938	11.535928	1424	17	3.76
NGC4649_S302 	190.809615	11.535986	1133	 8	6.37
NGC4649_S303 	191.011342	11.537364	1125	17	5.65
NGC4649_S304 	191.037508	11.541115	1336	38	7.14
NGC4649_S305 	191.002462	11.541932	 987	 3	5.09
NGC4649_S306 	191.052744	11.543493	1353	12	8.02
NGC4649_S307 	191.002393	11.544048	1037	22	5.07
NGC4649_S308 	190.783530	11.544374	1249	20	7.84
NGC4649_S309 	191.045129	11.546215	 517	25	7.57
NGC4649_S310 	190.791904	11.546670	1200	 8	7.34
NGC4649_S311 	190.864262	11.549871	1019	11	3.08
NGC4649_S312 	190.906332	11.550958	1149	24	0.61
NGC4649_S313 	190.778044	11.551642	1295	12	8.14
NGC4649_S314 	191.000724	11.552512	 637	13	4.95
NGC4649_S315 	191.015916	11.555071	 786	 7	5.84
NGC4649_S316 	191.040079	11.556607	 994	11	7.26
NGC4649_S317 	190.801076	11.562528	1088	 7	6.81
NGC4649_S318 	190.919548	11.564285	 675	55	0.72
NGC4649_S319 	190.745316	11.564458	1396	55	10.09
NGC4649_S320 	191.051198	11.565872	1275	12	7.95
NGC4649_S321 	190.767372	11.566071	1053	 9	8.81
NGC4649_S322 	190.825696	11.566230	 702	 8	5.40
NGC4649_S323 	190.815019	11.568224	1046	13	6.04
NGC4649_S324 	190.868555	11.568845	 577	 5	2.98
NGC4649_S325 	190.805793	11.570399	 974	19	6.60
NGC4649_S326 	190.731495	11.569970	1110	40	10.93
NGC4649_S327 	190.782570	11.570894	1117	 8	7.95
NGC4649_S328 	190.809384	11.572253	1424	 8	6.41
NGC4649_S329 	191.027147	11.572204	1123	12	6.60
NGC4649_S330 	190.773923	11.573046	1374	 6	8.47
NGC4649_S331 	191.042168	11.573495	 658	 8	7.49
NGC4649_S332 	190.995437	11.579127	1245	23	4.90
NGC4649_S333 	191.007079	11.581354	 993	15	5.59
NGC4649_S334 	190.997005	11.581776	1428	13	5.04
NGC4649_S335 	190.853979	11.586290	 834	12	4.19
NGC4649_S336 	190.846720	11.589362	1134	11	4.66
NGC4649_S337 	190.822644	11.591377	 821	 5	5.99
NGC4649_S338 	190.773301	11.592527	1252	15	8.75
NGC4649_S339 	191.017807	11.593969	 913	 9	6.45
NGC4649_S340 	190.840115	11.597274	1075	10	5.23
NGC4649_S341 	190.735398	11.596725	 843	28	10.97
NGC4649_S342 	190.761333	11.602902	1452	25	9.61
NGC4649_S343 	190.816504	11.604104	 948	18	6.64
NGC4649_S344 	190.976729	11.605806	1295	17	4.76
NGC4649_S345 	190.832938	11.605376	1038	50	5.84
NGC4649_S346 	190.834720	11.607428	 877	18	5.82
NGC4649_S347 	191.013156	11.610243	 771	14	6.65
NGC4649_S348 	190.796322	11.612566	1413	11	7.93
NGC4649_S349 	191.073991	11.613252	 715	28	9.94
NGC4649_S350 	190.829690	11.615512	1185	15	6.35
NGC4649_S351 	190.883120	11.617768	 621	 2	4.37
NGC4649_S352 	191.000266	11.622022	1281	12	6.44
NGC4649_S353 	190.872342	11.625694	1061	 7	5.09
NGC4649_S354 	190.943340	11.630967	1508	10	4.95
NGC4649_S355 	190.892507	11.634936	1152	11	5.13
NGC4649_S356 	190.864846	11.635192	1435	23	5.81
NGC4649_S357 	190.887353	11.639658	1337	16	5.49
NGC4649_S358 	190.887000	11.641377	1151	10	5.60
NGC4649_S359 	190.882056	11.642379	1024	19	5.75
NGC4649_S360 	190.832984	11.651664	 865	48	7.71
NGC4649_S361 	190.901417	11.651886	1125	 8	6.02
NGC4649_S362 	190.947695	11.654400	 785	16	6.37
NGC4649_S363 	190.814555	11.656355	1300	 7	8.64
NGC4649_S364 	190.934900	11.657443	1006	11	6.38
NGC4649_S365 	190.912859	11.660253	1008	 8	6.46
NGC4649_S366 	190.940779	11.660453	 930	26	6.62
NGC4649_S367 	191.105719	11.660081	 985	50	12.85
NGC4649_S368 	190.905867	11.661005	1163	 9	6.53
NGC4649_S369 	190.836134	11.661631	1266	 4	8.07
NGC4649_S370 	190.902253	11.664756	1341	 6	6.78
NGC4649_S371 	190.851463	11.666943	 919	55	7.85
NGC4649_S372 	190.956594	11.670797	1345	35	7.47
NGC4649_S373 	190.731514	11.673268	1221	40	13.06
NGC4649_S374 	190.803534	11.685940	1374	25	10.39
NGC4649_S375 	191.086362	11.685898	1009	38	12.79
NGC4649_S376 	191.164904	11.687518	1265	95	16.69
NGC4649_S377 	190.875064	11.702954	1169	42	9.34
NGC4649_S378 	190.835699	11.715215	1257	50	10.85
NGC4649_S379 	190.998676	11.715521	 441	30	10.90
NGC4649_S380 	190.800565	11.730936	1059	32	12.68
NGC4649_S381 	190.816388	11.732094	 844	58	12.27
NGC4649_S382 	191.021702	11.746266	 651	40	13.16
NGC4649_S383 	190.782084	11.784809	 547	40	16.01
NGC4649_S384 	190.863006	11.826237	 910	28	16.71
NGC4649_S385 	190.689524	11.378982	1120	25	16.93
NGC4649_S386 	190.884655	11.390873	1094	28	9.89
NGC4649_S387 	190.783790	11.390956	1163	35	12.45
NGC4649_S388 	191.194887	11.411219	1037	40	18.43
NGC4649_S389 	190.861609	11.416689	1518	21	8.78
NGC4649_S390 	190.821817	11.421723	 671	40	9.63
NGC4649_S391 	190.927989	11.422616	 819	46	7.83
NGC4649_S392 	190.968644	11.421739	1208	30	8.43
NGC4649_S393 	190.886752	11.425102	 683	107	7.85
NGC4649_S394 	190.950198	11.434820	 906	10	7.34
NGC4649_S395 	190.877264	11.438216	1517	27	7.25
NGC4649_S396 	190.930363	11.440102	1255	16	6.80
NGC4649_S397 	190.974360	11.439228	1082	38	7.61
NGC4649_S398 	190.893577	11.442224	1509	23	6.77
NGC4649_S399 	190.929496	11.443054	1356	10	6.62
NGC4649_S400 	190.927229	11.448785	1268	 4	6.27
NGC4649_S401 	190.909845	11.449595	1080	15	6.20
NGC4649_S402 	190.895177	11.451594	1000	 4	6.20
NGC4649_S403 	190.934481	11.453448	 849	11	6.05
NGC4649_S404 	191.095554	11.454077	1240	32	12.07
NGC4649_S405 	190.893818	11.455307	 902	10	5.99
NGC4649_S406 	190.910638	11.456162	 575	44	5.80
NGC4649_S407 	190.901488	11.457724	 788	11	5.77
NGC4649_S408 	190.898124	11.460020	 770	40	5.67
NGC4649_S409 	190.904642	11.461163	1083	39	5.54
NGC4649_S410 	190.893853	11.462482	1665	31	5.58
NGC4649_S411 	190.884113	11.464923	1026	20	5.60
NGC4649_S412 	190.911942	11.468954	1044	20	5.03
NGC4649_S413 	190.918514	11.474611	1082	17	4.69
NGC4649_S414 	190.924284	11.475825	1014	40	4.64
NGC4649_S415 	190.889226	11.477582	1120	 5	4.79
NGC4649_S416 	190.952465	11.478841	 868	11	4.91
NGC4649_S417 	190.896314	11.479317	 946	 9	4.56
NGC4649_S418 	190.925335	11.481484	 886	 7	4.30
NGC4649_S419 	190.950753	11.481922	 864	12	4.70
NGC4649_S420 	190.889319	11.484399	1195	12	4.40
NGC4649_S421 	190.991315	11.484477	1051	40	6.01
NGC4649_S422 	190.947595	11.485290	1344	68	4.44
NGC4649_S423 	190.869587	11.485812	1019	25	4.87
