1 226.54000000 1.63086111 1599.0
2 226.54166667 1.58213889 1469.0
3 226.54416667 1.59147222 1561.0
4 226.54416667 1.56555556 1692.0
5 226.54666667 1.64141667 1675.0
6 226.54875000 1.59955556 1655.0
7 226.55166667 1.63658333 1319.0
8 226.55416667 1.58413889 1554.0
9 226.55791667 1.59069444 2039.0
10 226.56000000 1.61072222 1885.0
11 226.56250000 1.55902778 1756.0
12 226.56666667 1.54494444 1096.0
13 226.57000000 1.59600000 1533.0
14 226.57458333 1.62072222 1610.0
15 226.57458333 1.57955556 1756.0
16 226.57625000 1.54005556 1743.0
17 226.57916667 1.54244444 1734.0
18 226.57958333 1.62525000 1579.0
19 226.58166667 1.65477778 1725.0
20 226.58208333 1.62597222 1817.0
21 226.58291667 1.59941667 1957.0
22 226.58750000 1.54775000 1755.0
23 226.58958333 1.56508333 1438.0
24 226.59041667 1.63005556 1993.0
25 226.59083333 1.54505556 1958.0
26 226.59166667 1.63172222 1692.0
27 226.59166667 1.61477778 2188.0
28 226.59166667 1.59105556 1908.0
29 226.59208333 1.63430556 1777.0
30 226.59250000 1.60686111 1889.0
31 226.59333333 1.66438889 1815.0
32 226.59333333 1.60775000 1490.0
33 226.59375000 1.65419444 1892.0
34 226.59458333 1.59427778 1695.0
35 226.59500000 1.59297222 1932.0
36 226.59583333 1.65072222 1812.0
37 226.59625000 1.60152778 1748.0
38 226.59833333 1.55797222 1488.0
39 226.60041667 1.52705556 1778.0
40 226.60208333 1.64480556 2029.0
41 226.60250000 1.61269444 1661.0
42 226.60333333 1.56094444 1729.0
43 226.60541667 1.62555556 1614.0
44 226.60666667 1.59997222 1736.0
45 226.60750000 1.63216667 1620.0
46 226.60791667 1.53661111 1790.0
47 226.60833333 1.59427778 1893.0
48 226.60833333 1.52338889 1334.0
49 226.60875000 1.60097222 1840.0
50 226.60958333 1.66338889 1870.0
51 226.61041667 1.59872222 1888.0
52 226.61125000 1.68344444 1699.0
53 226.61166667 1.59925000 1702.0
54 226.61208333 1.65986111 1810.0
55 226.61250000 1.55258333 1957.0
56 226.61333333 1.68319444 1703.0
57 226.61458333 1.61322222 2036.0
58 226.61541667 1.63277778 1628.0
59 226.61708333 1.58338889 1641.0
60 226.61750000 1.62811111 1210.0
61 226.61875000 1.57641667 1704.0
62 226.61958333 1.64288889 1585.0
63 226.62041667 1.62661111 1463.0
64 226.62250000 1.57508333 1592.0
65 226.62333333 1.64611111 1687.0
66 226.62333333 1.63333333 1764.0
67 226.62333333 1.55522222 1651.0
68 226.62458333 1.63055556 1830.0
69 226.62625000 1.58661111 1616.0
70 226.62708333 1.58625000 1370.0
71 226.62875000 1.61972222 1634.0
72 226.62916667 1.61300000 1636.0
73 226.63000000 1.61650000 1916.0
74 226.63083333 1.57966667 1823.0
75 226.63291667 1.63016667 1543.0
76 226.63333333 1.59411111 1606.0
77 226.63375000 1.59950000 2108.0
78 226.63500000 1.62580556 1634.0
79 226.63500000 1.62344444 1682.0
80 226.63708333 1.63594444 1420.0
81 226.63708333 1.61069444 1760.0
82 226.63708333 1.59166667 1683.0
83 226.63750000 1.59675000 1726.0
84 226.63833333 1.62830556 1198.0
85 226.63833333 1.60886111 1683.0
86 226.63875000 1.59183333 1580.0
87 226.64125000 1.62552778 1694.0
88 226.64125000 1.61341667 1651.0
89 226.64125000 1.59252778 2232.0
90 226.64125000 1.59063889 1761.0
91 226.64250000 1.59261111 1337.0
92 226.64416667 1.68469444 1617.0
93 226.64416667 1.53836111 1818.0
94 226.64500000 1.59947222 1521.0
95 226.64541667 1.59513889 2022.0
96 226.64625000 1.59594444 1793.0
97 226.64750000 1.61383333 2021.0
98 226.64750000 1.58577778 1610.0
99 226.64791667 1.64536111 1498.0
100 226.65166667 1.59527778 2003.0
101 226.65291667 1.62122222 1926.0
102 226.65333333 1.62963889 2017.0
103 226.65541667 1.63705556 1792.0
104 226.65583333 1.61530556 1378.0
105 226.65708333 1.59733333 1569.0
106 226.65916667 1.60980556 1781.0
107 226.66083333 1.63711111 1559.0
108 226.66083333 1.62938889 1618.0
109 226.66166667 1.58577778 1697.0
110 226.66333333 1.66613889 1402.0
111 226.66666667 1.67205556 1794.0
112 226.66666667 1.63627778 1699.0
113 226.66750000 1.58786111 1829.0
114 226.67083333 1.65619444 1761.0
115 226.67333333 1.62980556 1644.0
116 226.67416667 1.63019444 1314.0
117 226.67541667 1.66775000 1971.0
118 226.67666667 1.63680556 1779.0
119 226.67958333 1.58625000 1382.0
120 226.68291667 1.63877778 1754.0
121 226.68375000 1.63225000 1621.0
122 226.68583333 1.58508333 1318.0
