# nbin   dens denslog err area NGC median rgal binsize
0 0.00205737033782 -2.68668752591 0.307437730951 972.114724916 2.0 26.0925465177 29.0573177718 2.96477125408 0.00145478051728
1 0.00251332020428 -2.59975217751 0.0972203468478 7957.60125029 20.0 43.5859766577 58.1146355436 14.5286588859 0.0005619954826
2 0.00188499015321 -2.72469091411 0.0869565217391 13262.6687505 25.0 72.6432944295 87.1719533154 14.5286588859 0.000376998030643
3 0.00220813132234 -2.65597510174 0.0679016356037 18567.7362507 41.0 101.700612201 116.229271087 14.5286588859 0.000344852175353
4 0.00134043744229 -2.87275344957 0.0768594327377 23872.8037509 32.0 130.757929973 145.286588859 14.5286588859 0.000236958101299
5 0.00102817644721 -2.98793234889 0.0793800807979 29177.8712511 30.0 159.815247745 174.343906631 14.5286588859 0.000187718477744
6 0.000695996364263 -3.15739302905 0.0887496283617 34482.9387513 24.0 188.872565517 203.401224403 14.5286588859 0.00014206966294
7 0.000753996061285 -3.12263092279 0.0793800807979 39788.0062515 30.0 217.929883289 232.458542175 14.5286588859 0.000137660217012
8 0.000510056159105 -3.29238200381 0.0906584408944 45093.0737517 23.0 246.98720106 261.515859946 14.5286588859 0.000106354061152
9 0.000337314027417 -3.47196559802 0.105450271755 50398.1412518 17.0 276.044518832 290.573177718 14.5286588859 8.18106684731e-05
10 0.000215427446082 -3.66669896714 0.125510928085 55703.208752 12.0 305.101836604 319.63049549 14.5286588859 6.2188546993e-05
11 0.000163912187236 -3.78538875447 0.137490333051 61008.2762522 10.0 334.159154376 348.687813262 14.5286588859 5.18335847926e-05
12 0.000150799212257 -3.82160092712 0.137490333051 66313.3437524 10.0 363.216472148 377.745131034 14.5286588859 4.76868980092e-05
13 8.37773401428e-05 -4.07687343223 0.177499256723 71618.4112526 6.0 392.273789919 406.802448805 14.5286588859 3.42019558929e-05
14 7.79995925468e-05 -4.10790766597 0.177499256723 76923.4787528 6.0 421.331107691 435.859766577 14.5286588859 3.18432003141e-05
15 7.29673607696e-05 -4.1368713619 0.177499256723 82228.546253 6.0 450.388425463 464.917084349 14.5286588859 2.97888002938e-05
16 0.000102817644721 -3.98793234889 0.144927536232 87533.6137532 9.0 479.445743235 493.974402121 14.5286588859 3.42725482402e-05
17 7.53996061285e-05 -4.12263092279 0.164332379569 92838.6812534 7.0 508.503061007 523.031719893 14.5286588859 2.84983723955e-05
18 3.056740789e-05 -4.5147413878 0.251021856169 98143.7487536 3.0 537.560378779 552.089037664 14.5286588859 1.76481011737e-05
19 9.66661617033e-06 -5.01472552548 0.434782608696 103448.816254 1.0 566.61769655 581.146355436 14.5286588859 9.66661617033e-06
