        -195.976           2.000           2.000           1.414         162.000           1.000 1          37.665          35.000           0.437          82.000
        -199.663           2.000           2.000           1.414         182.000           1.000 2         100.772          35.000           1.818          62.000
        -188.878           2.000           2.000           1.414         112.000           1.000 3         245.826          36.000          42.126          92.000
