           0.000           0.000           0.000           0.000           0.000           0.000         151.000         151.000       10000.000      -10000.000          91.000         181.000
           0.000           0.000           0.000           0.000           0.000           0.000         151.000         181.000       10000.000      -10000.000         151.000         241.000
           0.000           0.000           0.000           0.000           0.000           0.000         121.000         151.000       10000.000      -10000.000          31.000         151.000
