           0.000           0.000           0.000           0.000           0.000           0.000         121.000         151.000       10000.000      -10000.000         121.000         211.000
           0.000           0.000           0.000           0.000           0.000           0.000         122.000         162.000       10000.000      -10000.000          31.000         181.000
