 -209.897  220.000   94.000   66.468   79.000    0.487    1.000  122.940   39.000    2.491
 -223.399  284.000  145.000  102.530  101.000    0.431    2.000  199.832   40.000    3.299
 -219.137  171.000  106.000   74.953  148.000    0.510    3.000  272.012   40.000    3.875
 -205.483  401.000   53.000   37.477   81.000    0.697    4.000  367.767   40.000   49.116
