  51240   137.8943939   60.0452232  23.354 23.989  22.819  
  46611   137.9085846   60.0275497  23.469 24.05   22.988  
  51681   137.9106903   60.0469437  24.106 24.795  23.427  
  46672   137.9161835   60.0270844  23.844 24.529  23.157  
  52169   137.913559    60.048027   24.636 25.262  24.226  
  52301   137.9035339   60.0490837  24.916 25.671  24.42   
  52629   137.8992462   60.0489769  23.585 24.233  23.018  
  47730   137.9275055   60.0315704  23.129 23.865  22.549  
  52874   137.9149323   60.0494919  22.741 23.44   22.228  
  51041   137.8807526   60.0431061  23.557 24.271  22.964  
  47928   137.9318848   60.0326195  24.643 25.361  24.023  
  52822   137.8965149   60.0511284  23.77  24.463  23.388  
  46642   137.8832245   60.0272942  23.094 23.784  22.601  
  52683   137.8890076   60.0498657  24.479 25.1    23.921  
  45286   137.9101257   60.0220566  25.082 25.706  24.518  
  52505   137.9244232   60.0500526  24.825 25.544  24.236  
  45598   137.8886719   60.0216408  22.343 22.957  21.945  
  49146   137.8690643   60.0364761  22.394 23.035  22.077  
  53678   137.8896027   60.0546112  24.892 25.476  24.577  
  46331   137.8738861   60.0264854  24.507 25.192  24.071  
  51674   137.8696442   60.046608   23.823 24.439  23.34   
  47744   137.9437714   60.0311584  21.824 22.541  21.402  
  50320   137.9460907   60.042057   24.33  25.07   23.824  
  54676   137.8987274   60.0583801  22.659 23.23   22.355  
  44459   137.8832855   60.0183067  25.475 26.069  25.003  
  46599   137.8660431   60.0268669  22.83  23.45   22.4    
  47063   137.8632812   60.0291901  23.75  24.416  23.266  
  52905   137.8699341   60.0510979  24.402 25.027  23.99   
  45087   137.8736725   60.0204582  23.963 24.6    23.417  
  54508   137.8881378   60.0583534  24.311 25.068  23.69   
  43690   137.9195709   60.014904   25.667 26.276  25.289  
  44992   137.938736    60.0203552  23.636 24.169  23.375  
  43952   137.9273071   60.0160294  25.218 25.805  24.749  
  54945   137.8885498   60.059803   21.908 22.634  21.5    
  53987   137.8699188   60.0560265  24.656 25.313  24.015  
  53285   137.9468842   60.0521126  22.495 23.141  22.163  
  45189   137.8654175   60.0206337  23.43  24.078  22.963  
  53622   137.9473114   60.0531731  23.469 24.032  23.301  
  55752   137.9017944   60.0641441  24.011 24.608  23.697  
  55881   137.9160767   60.0637779  23.454 24.161  22.983  
  46593   137.9552155   60.02528    21.519 22.11   21.206  
  44300   137.9448395   60.0171509  23.518 24.073  23.278  
  54425   137.9461365   60.0575218  24.004 24.786  23.482  
  42514   137.8993683   60.0083847  24.082 24.644  23.616  
  53732   137.8578186   60.0546074  22.985 23.621  22.741  
  51921   137.9617004   60.0468636  22.739 23.434  22.337  
  54163   137.9515381   60.0560837  22.373 23.048  22.003  
  56434   137.9028778   60.0671539  24.455 25.054  24.233  
  51624   137.9650116   60.0462685  23.7   24.384  23.123  
  52712   137.9635925   60.05019    22.776 23.388  22.491  
  43961   137.9529572   60.0159492  24.43  25.056  23.86   
  46122   137.8451996   60.0247116  22.134 22.774  21.736  
  43935   137.8530273   60.0163078  25.192 25.791  24.752  
  43270   137.9497833   60.0119324  22.491 23.078  22.149  
  46312   137.9697723   60.0263824  24.698 25.356  24.102  
  54675   137.8522339   60.0592918  24.114 24.693  23.892  
  41120   137.9089966   60.0027351  24.158 24.802  23.682  
  57255   137.8927307   60.0714836  24.618 25.264  24.112  
  55712   137.9543304   60.0628777  23.364 24.08   22.967  
  57575   137.912323    60.0725136  22.997 23.575  22.631  
  52165   137.9747162   60.0482483  23.268 24.027  22.742  
  45617   137.8377686   60.0230331  25.083 25.7    24.773  
  57516   137.9393921   60.0695419  23.188 23.818  22.882  
  47161   137.832428    60.0293083  23.829 24.58   23.168  
  50526   137.8313904   60.0432243  24.73  25.319  24.233  
  57904   137.8961029   60.0742836  24.217 24.823  23.67   
  46930   137.8305969   60.0283432  23.246 23.914  22.753  
  58401   137.8932648   60.0760994  22.874 23.47   22.529  
  53988   137.835556    60.0561028  25.361 25.937  25.07   
  50678   137.8266602   60.0438271  25.642 26.228  25.185  
  54821   137.9715576   60.0591507  21.594 22.292  21.158  
  58481   137.9237518   60.0767479  23.653 24.367  23.229  
  54412   137.9758148   60.0582428  25.208 25.846  24.818  
  56295   137.8473358   60.0662842  22.334 22.963  22.056  
  44703   137.9802704   60.019062   23.998 24.657  23.411  
  50740   137.9880981   60.0431404  22.154 22.775  21.709  
  57003   137.8514404   60.0700874  24.565 25.149  24.2    
  40686   137.8637848   60.0002365  24.021 24.758  23.47   
  39996   137.9369507   59.9972343  25.263 25.776  25.014  
  46897   137.8204041   60.028614   24.834 25.529  24.475  
  47896   137.9913025   60.0317307  22.409 23.045  22.059  
  44563   137.8251953   60.0196495  25.815 26.488  25.18   
  43505   137.9792023   60.0140495  24.669 25.206  24.275  
  39658   137.8830109   59.9949417  22.352 22.899  22.038  
  58357   137.8634338   60.0758514  22.972 23.566  22.622  
  39500   137.9317322   59.9951248  25.271 25.93   24.878  
  51381   137.8166809   60.0448647  23.338 24.03   22.862  
  53651   137.8211823   60.0540657  23.037 23.68   22.726  
  59549   137.9141541   60.0830269  25.631 26.172  25.302  
  41466   137.8413849   60.0037346  23.497 24.153  23.128  
  56190   137.9775391   60.0662003  23.743 24.434  23.408  
  39007   137.9299622   59.992527   25.822 26.46   25.267  
  38711   137.8832397   59.9914742  25.557 26.2    25.098  
  58577   137.8552094   60.0777931  24.99  25.51   24.729  
  55122   137.822403    60.0610008  22.882 23.486  22.523  
  51592   137.8103485   60.0449409  21.775 22.407  21.504  
  47190   138.0000458   60.0298424  24.396 25.082  23.917  
  45817   137.9973602   60.0240593  23.877 24.486  23.523  
  58518   137.9577637   60.0775871  24.988 25.539  24.604  
  40023   137.8484497   59.9973984  24.88  25.563  24.343  
  38955   137.8682404   59.9915276  22.659 23.394  22.213  
  41395   137.8324738   60.0035973  23.739 24.298  23.472  
  44484   137.8134155   60.0175781  24.436 25.107  24.123  
  39015   137.8604736   59.9924164  24.067 24.732  23.627  
  54391   137.8134918   60.0581055  24.944 25.704  24.412  
  38299   137.9120331   59.9870529  22.06  22.639  21.733  
  39082   137.9504242   59.9921913  23.426 23.985  23.058  
  40012   137.8460083   59.9962578  22.347 23.034  21.995  
  60490   137.9215393   60.0868568  23.591 24.247  23.186  
  59955   137.9420776   60.0844154  24.952 25.474  24.543  
  44377   137.9989166   60.0178185  23.734 24.274  23.31   
  39414   137.8531952   59.9937096  22.564 23.177  22.231  
  41011   137.8311005   60.0021019  25.161 25.873  24.599  
  40640   137.977356    59.999958   23.547 24.136  23.142  
  43884   137.8105469   60.0162506  25.393 26.119  24.983  
  59819   137.8598938   60.0842857  25.437 26.082  25.233  
  39148   137.9603729   59.9927826  23.936 24.522  23.66   
  55894   137.9994812   60.0639458  23.341 24.063  22.848  
  37322   137.881546    59.9843826  24.122 24.689  23.63   
  60124   137.8548889   60.0848465  23.747 24.268  23.356  
  37191   137.9266968   59.9839439  24.55  25.23   24.036  
  37021   137.894455    59.9833679  25.115 25.729  24.977  
  43981   137.8025055   60.0165558  25.299 25.949  24.64   
  56671   137.9971161   60.0683937  23.84  24.368  23.535  
  61562   137.9240723   60.0923119  24.519 25.144  24.083  
  40724   137.9906158   60.0009766  25.316 25.823  25.063  
  39324   137.8332672   59.9941025  25.218 25.883  24.732  
  39211   137.8346405   59.9933014  24.361 24.866  24.094  
  47812   137.7931824   60.0313187  21.895 22.553  21.406  
  38196   137.9641113   59.9887123  25.629 26.161  25.337  
  49455   137.7915039   60.0385818  23.037 23.669  22.694  
  58595   137.8257751   60.0781174  24.889 25.574  24.5    
  59934   137.9706573   60.0841293  24.228 24.844  23.862  
  37133   137.8677216   59.9828758  22.842 23.427  22.531  
  60735   137.8539429   60.0887413  25.584 26.19   24.997  
  61403   137.9389496   60.0920715  25.412 26.061  25.008  
  54413   138.0128784   60.0578728  23.336 23.94   23.034  
  59352   137.8301849   60.0811882  24.153 24.818  23.835  
