1.0 226.45375 55.7635 -36.9
2.0 226.54333333 55.81777778 13.2
3.0 226.52416667 55.79863889 -68.4
4.0 226.4825 55.76055556 -66.7
5.0 226.54791667 55.81427778 -117.2
6.0 226.53791667 55.78911111 -74.7
7.0 226.61083333 55.84480556 83.3
8.0 226.53958333 55.77361111 -152.6
9.0 226.56875 55.79452778 -141.9
10.0 226.55125 55.77869444 -93.8
11.0 226.5625 55.78702778 -85.3
12.0 226.5675 55.78836111 -173.6
13.0 226.56166667 55.78252778 -118.2
14.0 226.56833333 55.78436111 -65.8
15.0 226.55625 55.77333333 -169.3
16.0 226.57458333 55.78461111 -92.5
17.0 226.57458333 55.78236111 -71.8
18.0 226.56583333 55.77188889 -247.3
19.0 226.55875 55.76227778 -106.6
20.0 226.58166667 55.78088889 5.7999
21.0 226.58791667 55.78608333 20.3
22.0 226.53125 55.73727778 -183.2
23.0 226.57458333 55.76919444 -127.7
24.0 226.58875 55.77677778 -37.2
25.0 226.61791667 55.80302778 -88.0
26.0 226.585 55.77347222 -187.8
27.0 226.535 55.73202778 -169.7
28.0 226.65416667 55.81825 106.4
29.0 226.55 55.73080556 -149.1
30.0 226.57958333 55.75327778 -28.3
31.0 226.62583333 55.79025 210.7
32.0 226.64291667 55.79852778 94.5
33.0 226.59 55.75555556 90.0
34.0 226.7425 55.70922222 -17.4
35.0 226.74375 55.73044444 121.4
36.0 226.6725 55.78233333 148.4
37.0 226.55 55.70875 -660.8
38.0 226.57708333 55.74052778 11.8
39.0 226.65083333 55.66652778 -833.1
40.0 226.58041667 55.7045 -68.0
41.0 226.67708333 55.78233333 68.8
42.0 226.61083333 55.74513889 -109.8
43.0 226.68 55.78255556 -69.7
44.0 226.71833333 55.72619444 16.2
45.0 226.64916667 55.741 15.0
46.0 226.58625 55.69747222 -214.6
47.0 226.67333333 55.76091667 -22.9
48.0 226.65666667 55.74677778 90.2
49.0 226.65833333 55.74788889 106.6
50.0 226.68583333 55.76894444 224.1
51.0 226.65208333 55.73691667 -43.4
52.0 226.64708333 55.7275 48.3
53.0 226.6675 55.73544444 68.9
54.0 226.67791667 55.74575 -179.2
55.0 226.7 55.73988889 85.0
56.0 226.68541667 55.71525 34.9
57.0 226.67083333 55.73697222 36.0
58.0 226.72375 55.77969444 143.3
59.0 226.67791667 55.73316667 194.9
60.0 226.66125 55.72775 118.8
61.0 226.65791667 55.72444444 43.2
62.0 226.68833333 55.74075 -75.8
63.0 226.67875 55.73263889 -62.9
64.0 226.68041667 55.73425 -78.7
65.0 226.70333333 55.75102778 159.3
66.0 226.66041667 55.71272222 -155.7
67.0 226.68708333 55.73686111 27.0
68.0 226.69916667 55.74766667 93.2
69.0 226.69541667 55.74688889 82.2
70.0 226.68875 55.74938889 146.6
71.0 226.67458333 55.7365 101.0
72.0 226.64041667 55.70877778 -28.0
73.0 226.63333333 55.70730556 -143.3
74.0 226.61541667 55.70041667 -648.7
75.0 226.69291667 55.76344444 301.1
76.0 226.67458333 55.74713889 134.1
77.0 226.70791667 55.77469444 41.4
78.0 226.67083333 55.74705556 175.7
79.0 226.63666667 55.72097222 -13.3
80.0 226.66375 55.74894444 115.0
81.0 226.6425 55.73708333 -14.7
82.0 226.65791667 55.76986111 99.3
83.0 226.6025 55.71511111 -10.9
84.0 226.635 55.73766667 115.1
85.0 226.66458333 55.76247222 44.6
86.0 226.66041667 55.82905556 60.2
87.0 226.66125 55.76741667 113.1
88.0 226.65166667 55.75138889 184.5
89.0 226.66875 55.75816667 -82.4
90.0 226.61958333 55.73355556 -714.5
91.0 226.605 55.75327778 -94.7
92.0 226.59541667 55.75483333 -165.8
93.0 226.5925 55.82033333 1269.4
94.0 226.5825 55.77869444 -64.1
95.0 226.76458333 55.77452778 88.1
96.0 226.74583333 55.77677778 103.4
97.0 226.75333333 55.74177778 144.7
98.0 226.75041667 55.73388889 -1060.0
99.0 226.75958333 55.72419444 -66.5
100.0 226.70416667 55.72469444 -89.8
101.0 226.7025 55.71238889 -10.8
102.0 226.6825 55.69302778 -51.0
103.0 226.68666667 55.75419444 -9.7
104.0 226.67083333 55.762 -77.0
105.0 226.66916667 55.7595 -54.4
106.0 226.6775 55.75686111 -12.4
107.0 226.66333333 55.75469444 55.8
108.0 226.68083333 55.74713889 73.2
109.0 226.655 55.74058333 213.9
110.0 226.65291667 55.74563889 133.7
111.0 226.64791667 55.74311111 21.1
112.0 226.65333333 55.7395 -27.3
113.0 226.65541667 55.73722222 203.2
114.0 226.66833333 55.74258333 77.2
115.0 226.63291667 55.74713889 61.5
116.0 226.62625 55.75141667 36.2
117.0 226.64375 55.74697222 55.5
118.0 226.63625 55.75033333 -87.5
119.0 226.59833333 55.74738889 -21.1
120.0 226.60833333 55.75597222 0.0
121.0 226.60208333 55.75852778 72.8
122.0 226.60958333 55.75502778 -51.6
123.0 226.58083333 55.74627778 -60.8
124.0 226.59416667 55.76330556 -61.4
125.0 226.5875 55.75786111 -147.2
126.0 226.595 55.75947222 -23.9
127.0 226.6125 55.75436111 78.4
128.0 226.63041667 55.73944444 -65.8
129.0 226.66291667 55.77102778 57.1
130.0 226.65541667 55.76575 61.6
131.0 226.63375 55.77391667 11.9
132.0 226.62916667 55.78438889 -106.9
133.0 226.61458333 55.77955556 -123.7
134.0 226.62958333 55.76905556 -46.6
135.0 226.64833333 55.75097222 91.7
136.0 226.64958333 55.75658333 214.1
137.0 226.65083333 55.75872222 254.3
138.0 226.6325 55.76688889 -194.1
139.0 226.61541667 55.77616667 -380.7
140.0 226.61375 55.77444444 -95.9
141.0 226.60916667 55.77961111 -81.9
142.0 226.56583333 55.7925 -185.7
143.0 226.56333333 55.79705556 -24.7
144.0 226.55916667 55.79461111 -152.4
145.0 226.55125 55.783 -105.7
146.0 226.58125 55.77116667 -142.2
147.0 226.6075 55.781 100.2
148.0 226.60416667 55.77847222 -86.7
149.0 226.58208333 55.80508333 -114.3
150.0 226.56708333 55.76180556 -63.8
151.0 226.56666667 55.76075 -145.9
152.0 226.5025 55.75427778 819.3
153.0 226.51041667 55.82794444 114.3
154.0 226.71333333 55.73838889 3.7
155.0 226.67833333 55.74386111 53.7
156.0 226.56333333 55.76913889 -61.5
157.0 226.6225 55.80605556 32.7
158.0 226.67458333 55.73558333 123.3
