        -204.593           2.000           2.000           1.414         182.000           1.000 1          35.080          35.000           0.594           1.000
        -193.436           2.000           2.000           1.414         182.000           1.000 2         118.259          34.000           1.969          22.000
        -191.001           2.000           2.000           1.414         122.000           1.000 3         242.470          35.000          48.897           1.000
