           0.000           0.000           0.000           0.000           0.000           0.000          12.000          52.000       10000.000      -10000.000          82.000         122.000
           0.000           0.000           0.000           0.000           0.000           0.000          32.000          72.000       10000.000      -10000.000          92.000         142.000
