 -384.325  164.000  145.000  102.530    1.000    0.000    1.000  108.030   71.000    1.981
 -394.796  173.000  148.000  104.652    1.000    0.000    2.000  178.693   73.000    3.672
 -381.639  195.000  119.000   84.146    1.000    0.000    3.000  290.637   73.000    8.245
 -401.358  217.000  147.000  103.945    1.000    0.000    4.000  485.887   73.000   61.516
