1 151.21250000   -07.74916667 645.58
2 151.22875000   -07.73208333 845.18
3 151.23125000   -07.72705556 307.08
4 151.23791667   -07.77300000 568.28
5 151.24583333   -07.76086111 881.48
6 151.24666667   -07.76355556 623.68
7 151.24916667   -07.74222222 414.88
8 151.25166667   -07.74091667 653.48
9 151.25333333   -07.67647222 951.58
10 151.25333333  -07.77025000 564.38
11 151.25583333  -07.75825000 506.48
12 151.25625000  -07.74550000 668.08
13 151.25833333  -07.74152778 453.78
14 151.26166667  -07.74677778 489.48
15 151.26458333  -07.77677778 455.78
16 151.26583333  -07.71016667 573.68
17 151.26791667  -07.76336111 655.98
18 151.26833333  -07.70633333 288.58
19 151.26916667  -07.68283333 636.08
20 151.27041667  -07.76480556 392.18
21 151.27041667  -07.69655556 736.08
22 151.27125000  -07.76136111 310.38
23 151.27166667  -07.72441667 648.78
24 151.27250000  -07.73005556 527.08
25 151.27291667  -07.71819444 646.48
26 151.27291667  -07.77647222 473.88
27 151.27333333  -07.68075000 720.48
28 151.27375000  -07.69688889 683.08
29 151.27416667  -07.76844444 567.38
30 151.27500000  -07.69741667 698.68
31 151.27625000  -07.69972222 633.68
32 151.27625000  -07.75075000 503.78
33 151.27666667  -07.68047222 613.68
34 151.27708333  -07.75911111 354.28
35 151.27875000  -07.74591667 550.48
36 151.27916667  -07.76533333 438.78
37 151.27958333  -07.72297222 354.08
38 151.28083333  -07.65713889 449.88
39 151.28083333  -07.76036111 407.28
40 151.28125000  -07.70936111 708.28
41 151.28250000  -07.68413889 558.38
42 151.28291667  -07.75513889 379.88
43 151.28291667  -07.74977778 390.98
44 151.28375000  -07.72780556 279.98
45 151.28375000  -07.74697222 598.98
46 151.28375000  -07.73472222 263.18
47 151.28416667  -07.71527778 362.78
48 151.28500000  -07.69986111 894.48
49 151.28541667  -07.78738889 633.98
50 151.28541667  -07.72436111 404.28
51 151.28583333  -07.64033333 734.58
52 151.28625000  -07.74433333 968.78
53 151.28708333  -07.79633333 429.48
54 151.28708333  -07.71313889 708.68
55 151.28708333  -07.73941667 420.68
56 151.28750000  -07.74394444 434.68
57 151.28750000  -07.70380556 528.28
58 151.28791667  -07.74725000 590.88
59 151.28875000  -07.70441667 715.68
60 151.28875000  -07.73822222 146.18
61 151.28875000  -07.75119444 599.18
62 151.28958333  -07.72155556 148.18
63 151.29041667  -07.73502778 469.08
64 151.29041667  -07.74469444 479.28
65 151.29041667  -07.73805556 718.18
66 151.29125000  -07.62594444 795.88
67 151.29166667  -07.75883333 587.28
68 151.29250000  -07.76563889 698.78
69 151.29291667  -07.69944444 323.48
70 151.29333333  -07.74075000 307.08
71 151.29333333  -07.67727778 639.88
72 151.29375000  -07.69980556 706.18
73 151.29375000  -07.73311111 437.08
74 151.29458333  -07.80175000 445.78
75 151.29458333  -07.68650000 528.48
76 151.29791667  -07.68441667 409.08
77 151.29833333  -07.73922222 625.48
78 151.29833333  -07.74152778 552.98
79 151.29833333  -07.74900000 535.98
80 151.30000000  -07.67716667 807.18
81 151.30000000  -07.68027778 637.28
82 151.30041667  -07.69747222 843.88
83 151.30083333  -07.70466667 590.98
84 151.30125000  -07.74400000 593.08
85 151.30375000  -07.61200000 557.38
86 151.30541667  -07.73555556 288.08
87 151.30583333  -07.74663889 147.98
88 151.30666667  -07.73188889 623.98
89 151.30666667  -07.63450000 375.48
90 151.30666667  -07.73761111 534.18
91 151.30958333  -07.73955556 627.08
92 151.30958333  -07.68405556 462.48
93 151.31041667  -07.69838889 696.38
94 151.31125000  -07.68036111 763.88
95 151.31250000  -07.75150000 1083.48
96 151.31291667  -07.66908333 860.48
97 151.31541667  -07.69133333 931.58
98 151.31583333  -07.74375000 552.38
99 151.31625000  -07.68325000 666.38
100 151.31666667 -07.67169444 432.68
101 151.31708333 -07.76047222 704.38
102 151.31750000 -07.68383333 660.28
103 151.31791667 -07.68525000 890.78
104 151.31833333 -07.69519444 1017.68
105 151.31833333 -07.68905556 297.58
106 151.31958333 -07.73786111 683.28
107 151.32000000 -07.75341667 707.68
108 151.32250000 -07.68055556 836.48
109 151.32250000 -07.69297222 853.18
110 151.32291667 -07.68947222 815.98
111 151.32291667 -07.66983333 672.28
112 151.32333333 -07.63430556 868.98
113 151.32333333 -07.71747222 662.38
114 151.32416667 -07.75041667 811.48
115 151.32500000 -07.68797222 843.78
116 151.32500000 -07.68797222 843.78
117 151.32541667 -07.68911111 717.98
118 151.32583333 -07.66825000 738.48
119 151.32625000 -07.71327778 864.78
120 151.32666667 -07.68616667 912.08
121 151.32666667 -07.69930556 790.98
122 151.32708333 -07.75619444 574.68
123 151.32750000 -07.70452778 542.58
124 151.32750000 -07.66786111 669.88
125 151.32833333 -07.70802778 698.98
126 151.32875000 -07.68613889 929.28
127 151.32916667 -07.73502778 532.18
128 151.32916667 -07.71650000 996.08
129 151.33000000 -07.70069444 813.48
130 151.33041667 -07.69608333 755.88
131 151.33125000 -07.70747222 869.98
132 151.33208333 -07.75005556 719.08
133 151.33291667 -07.69266667 677.58
134 151.33333333 -07.69972222 784.18
135 151.33333333 -07.68541667 650.08
136 151.33458333 -07.71333333 920.08
137 151.33583333 -07.70805556 864.38
138 151.33750000 -07.66861111 778.88
139 151.33833333 -07.67766667 697.58
140 151.33833333 -07.71200000 572.58
141 151.33875000 -07.71811111 980.88
142 151.33916667 -07.71394444 978.48
143 151.33958333 -07.69847222 691.68
144 151.34125000 -07.69275000 803.58
145 151.34250000 -07.67483333 538.48
146 151.34250000 -07.77819444 779.68
147 151.34250000 -07.77116667 630.58
148 151.34333333 -07.68844444 427.68
149 151.34625000 -07.67108333 380.98
150 151.34666667 -07.68888889 798.58
151 151.34791667 -07.71308333 787.08
152 151.34833333 -07.65213889 796.48
153 151.34875000 -07.67313889 664.08
154 151.35166667 -07.69175000 731.48
155 151.35166667 -07.69430556 570.78
156 151.35333333 -07.71047222 733.78
157 151.35375000 -07.71752778 747.68
158 151.35375000 -07.72394444 641.88
159 151.35416667 -07.65638889 627.38
160 151.35458333 -07.66100000 842.48
161 151.35625000 -07.70508333 739.68
162 151.35666667 -07.69041667 646.98
163 151.35750000 -07.71522222 698.88
164 151.35833333 -07.70938889 770.88
165 151.35833333 -07.69800000 777.78
166 151.35875000 -07.67738889 806.78
167 151.35916667 -07.67547222 693.28
168 151.36041667 -07.68425000 414.18
169 151.36250000 -07.67491667 608.68
170 151.36250000 -07.65833333 914.28
171 151.36500000 -07.68319444 915.58
172 151.36541667 -07.68686111 871.78
173 151.36541667 -07.66347222 699.78
174 151.36875000 -07.69475000 519.18
175 151.36916667 -07.67411111 757.68
176 151.37208333 -07.67111111 767.88
177 151.37250000 -07.67261111 841.48
178 151.37875000 -07.71858333 389.88
179 151.38083333 -07.69263889 617.38
180 151.38541667 -07.74972222 687.98
181 151.38958333 -07.69088889 942.08
182 151.39250000 -07.71855556 623.58
183 151.39333333 -07.73294444 541.08
184 151.39791667 -07.73377778 182.88
185 151.39833333 -07.69175000 736.48
186 151.39875000 -07.68105556 475.88
187 151.40000000 -07.70741667 637.68
188 151.40083333 -07.69113889 804.58
