    1.000  301.000   81.000  221.000   57.276  156.271   71.000  131.000 ******** ********    1.000  251.000
   31.000  291.000   91.000  281.000   64.347  198.697  101.000  161.000 ******** ********    1.000  191.000
  211.000  341.000   21.000  171.000   14.849  120.915   91.000  121.000 ******** ********   41.000  151.000
  211.000  301.000   11.000  121.000    7.778   85.560  111.000  161.000 ******** ********   71.000  191.000
