38	187.8246	+11.5046	20.0744	19.7660	19.5633	19.4573
39	188.1467	+11.5060	22.1102	21.7955	21.6043	21.5013
40	188.4123	+11.5069	21.9132	21.4630	21.1846	21.0075
41	187.6349	+11.5073	22.9308	22.4462	22.1339	21.7989
42	188.2437	+11.5069	20.1980	19.7883	19.5937	19.4712
43	187.7523	+11.5081	22.9454	22.4825	22.1587	21.9592
44	187.9035	+11.5079	21.1574	20.7347	20.4430	20.2479
45	187.8890	+11.5084	21.6039	21.2814	21.0559	20.8835
46	188.4682	+11.5087	23.3294	22.4427	22.0074	21.6647
47	187.7920	+11.5081	20.6216	20.1810	19.9103	19.7581
48	188.3106	+11.5092	23.0817	22.4511	22.1661	21.8949
49	188.4483	+11.5100	23.9368	23.5868	23.2068	22.9667
50	188.3689	+11.5103	23.4975	22.7115	22.2956	22.0604
51	188.1330	+11.5106	23.7399	23.2688	23.0221	22.7606
52	188.3700	+11.5105	22.5630	21.7072	21.2646	20.9905
53	187.6286	+11.5105	21.7882	21.4783	21.2499	21.0465
54	188.2285	+11.5110	22.9985	22.5120	22.2720	22.0630
55	187.9060	+11.5108	23.3767	22.9442	22.6563	22.3789
56	188.2031	+11.5113	22.6587	22.2350	21.9745	21.8965
57	188.0500	+11.5118	23.3886	22.8108	22.5108	22.2261
58	188.2563	+11.5120	23.5428	23.0068	22.9615	22.4016
59	188.4676	+11.5120	23.5543	23.1294	22.9249	22.5984
60	187.9327	+11.5128	23.1458	22.5775	22.2015	21.8565
61	187.6405	+11.5134	23.8043	22.9150	22.5070	22.2938
62	188.3469	+11.5121	20.0495	19.5628	19.2894	19.1046
63	187.9694	+11.5137	23.1506	22.6468	22.2759	22.0083
64	187.6718	+11.5135	23.6752	22.9048	22.7946	22.2534
65	187.9657	+11.5143	21.6977	21.4103	21.1802	21.0652
66	187.7673	+11.5149	23.9059	23.2817	23.1480	22.6187
67	188.1549	+11.5156	23.9097	23.0659	22.9213	22.3894
68	187.7078	+11.5143	21.7726	21.3810	21.1423	20.9770
69	187.6647	+11.5146	21.4422	21.0522	20.8541	20.6864
70	187.9037	+11.5145	21.6908	20.8554	20.5703	19.9779
71	188.4201	+11.5162	23.9067	23.3234	23.0512	22.8016
72	188.3318	+11.5159	21.5442	21.2289	21.0299	20.9406
73	188.0086	+11.5173	22.7041	22.2683	22.0672	21.3940
74	188.3934	+11.5189	23.7173	23.1938	22.8520	22.6917
75	188.0574	+11.5190	23.4609	22.6676	22.2258	21.9407
76	188.3671	+11.5198	22.2007	21.7147	21.4676	21.3485
77	188.2063	+11.5182	19.1194	18.6781	18.4376	18.3220
78	188.3741	+11.5200	22.1029	21.7571	21.5368	21.4679
79	187.7875	+11.5210	23.6072	23.2886	23.0761	22.9015
80	187.7245	+11.5211	22.8797	22.0192	21.7535	21.2539
81	188.3208	+11.5220	23.6700	23.2025	23.0253	22.8092
82	188.0128	+11.5200	19.2016	18.7518	18.5159	18.4320
83	188.2134	+11.5218	23.6948	23.2005	23.1146	23.0275
84	188.4960	+11.5223	23.1070	22.5356	22.4002	22.1199
85	187.7192	+11.5233	23.7778	23.0261	22.8388	22.4134
86	188.4802	+11.5216	19.2716	18.7440	18.5152	18.3849
87	187.7575	+11.5242	23.9514	23.1155	22.9199	22.5531
88	187.6882	+11.5255	22.3509	21.3916	20.9039	20.6256
89	188.2941	+11.5263	23.1950	22.6154	22.3980	22.2814
90	187.7663	+11.5262	21.5871	20.9858	20.7234	20.6072
91	187.7505	+11.5270	23.6718	23.3518	23.1232	22.9538
92	188.4565	+11.5272	23.3997	22.8551	22.6556	22.6208
93	187.9253	+11.5270	22.4138	22.0457	21.7922	21.6683
94	188.3980	+11.5273	23.4497	22.9510	22.7475	22.5678
95	187.7853	+11.5262	22.6230	22.0726	21.8951	21.6139
96	187.6489	+11.5273	23.2120	22.4905	22.3084	21.8430
97	187.8846	+11.5277	23.1119	22.6083	22.3042	21.9234
98	188.1419	+11.5276	22.3530	21.9290	21.7388	21.6218
99	187.7885	+11.5276	22.6118	22.2316	22.0012	21.9570
100	187.5922	+11.5280	22.8314	22.3401	22.0738	21.8827
101	187.9942	+11.5272	22.5720	22.0654	21.7110	21.5577
102	188.2204	+11.5294	23.3781	22.8045	22.5159	22.2355
103	187.7036	+11.5296	23.9565	23.2904	22.8697	22.7457
104	188.0302	+11.5295	23.4228	23.0295	22.6668	22.4689
105	188.1431	+11.5296	23.9769	23.2912	23.2650	22.9485
106	188.3940	+11.5293	23.0128	22.5879	22.4819	22.3584
107	188.2400	+11.5296	23.4736	22.7409	22.5789	22.1388
108	188.0779	+11.5303	23.8688	23.5970	23.2863	23.1548
109	187.9906	+11.5303	23.4958	22.5299	22.2073	21.7129
110	188.3271	+11.5304	23.2844	22.9607	22.7641	22.6969
111	188.5368	+11.5304	22.9935	22.6386	22.4910	22.4612
112	188.0833	+11.5302	21.0611	20.6227	20.3552	20.2612
113	188.2458	+11.5306	22.7830	22.2846	21.8559	21.6405
114	187.7324	+11.5312	22.6704	22.2523	22.0071	21.7871
115	187.6454	+11.5311	21.6880	21.2436	21.0641	20.7998
116	187.5725	+11.5328	22.5130	21.9750	21.6834	21.4455
117	188.1149	+11.5337	23.4447	22.8225	22.4435	22.2056
118	188.5045	+11.5343	23.6787	23.2367	23.0129	22.8761
119	188.1279	+11.5344	23.3188	22.8683	22.5871	22.5866
120	188.3447	+11.5328	19.6980	19.0744	18.7647	18.6320
121	187.7357	+11.5351	23.6148	23.2702	23.1032	22.9841
122	188.0627	+11.5354	23.9792	23.2911	22.6532	22.2361
123	188.2327	+11.5355	23.0323	22.6146	22.4124	22.2965
124	188.2675	+11.5354	22.5379	22.1562	21.8950	21.8970
125	187.7854	+11.5342	19.9179	19.1141	18.7123	18.5203
126	188.1782	+11.5362	23.9600	23.4411	23.2037	23.1193
127	188.2081	+11.5335	19.6589	19.0242	18.7073	18.5680
128	188.0493	+11.5361	23.5237	22.7608	22.3772	22.1443
129	187.5985	+11.5354	22.0572	21.2657	20.9007	20.5989
130	187.9209	+11.5353	20.7273	20.4068	20.1777	20.0618
131	188.1607	+11.5364	23.3759	22.7919	22.5428	22.3933
132	188.2717	+11.5363	21.6048	21.2260	21.0202	20.9055
133	188.4614	+11.5360	22.1457	21.8052	21.6361	21.5571
134	187.8244	+11.5375	23.8563	23.4483	23.2616	23.1208
135	187.6309	+11.5377	23.5155	22.8120	22.5040	22.2836
136	187.7536	+11.5385	23.7348	23.1150	22.7803	22.5640
137	188.0511	+11.5391	23.8149	22.8845	22.4021	22.1879
138	187.7379	+11.5396	22.9257	22.4179	22.2824	22.0425
139	188.5072	+11.5387	22.8306	22.1034	21.7552	21.5502
140	188.0903	+11.5400	23.7581	23.2417	22.9297	22.6773
141	187.6348	+11.5392	23.0186	22.2705	21.7505	21.0312
142	188.5042	+11.5394	21.2805	20.3695	19.9559	19.7249
143	187.9055	+11.5402	23.3495	22.8877	22.6805	22.4290
144	188.1201	+11.5401	23.6522	23.3131	23.1328	23.0982
145	187.8937	+11.5406	23.0768	22.6465	22.3700	22.2629
146	188.0928	+11.5410	23.2880	22.8344	22.5496	22.4204
147	188.0825	+11.5406	22.8846	22.0666	21.6217	21.3960
148	188.4354	+11.5418	23.2523	22.6818	22.6548	22.4625
149	188.0732	+11.5422	22.5345	21.8100	21.4037	21.2076
150	188.5421	+11.5421	23.5923	23.1284	23.0039	22.8183
151	188.3092	+11.5431	22.8995	22.1842	21.8231	21.6566
152	188.1114	+11.5435	23.3908	22.9109	22.8246	22.6523
153	187.6400	+11.5433	23.7311	23.1196	22.3604	21.7200
154	188.2422	+11.5432	20.6961	20.0973	19.8271	19.6872
155	187.6512	+11.5419	23.4729	22.6743	22.5395	22.0034
156	187.8921	+11.5444	23.2280	22.8261	22.5049	22.2652
157	187.7499	+11.5440	22.7358	22.4064	22.2173	22.0933
158	187.7186	+11.5443	23.5366	23.2344	23.0114	22.8846
159	188.0290	+11.5449	22.3403	21.8924	21.6334	21.4963
160	188.1064	+11.5460	23.9248	23.2492	23.0339	22.4885
161	188.1855	+11.5455	23.7538	23.3188	23.1424	23.0421
162	188.1792	+11.5455	21.5749	21.2296	21.0732	21.0098
163	187.7680	+11.5463	23.2334	22.5695	22.3921	22.2457
164	187.7885	+11.5466	23.2305	22.7600	22.4974	22.3515
165	187.9024	+11.5466	22.8390	22.3984	22.1577	21.8742
166	187.9633	+11.5474	23.7689	22.9149	22.6994	22.3530
167	187.6755	+11.5470	21.3546	20.9674	20.7502	20.6448
168	188.2559	+11.5461	19.0387	18.6426	18.4327	18.3552
169	187.8522	+11.5482	22.9194	21.9665	21.4751	21.2497
170	188.4789	+11.5484	22.9324	22.2283	22.1761	21.8167
171	187.8488	+11.5475	22.9750	22.3968	22.0964	21.9252
172	188.0198	+11.5496	22.1998	21.7218	21.4398	21.3598
173	187.8303	+11.5490	20.0030	19.4964	19.2039	19.0876
174	188.1117	+11.5503	23.7069	22.8626	22.7074	22.2662
175	187.9629	+11.5512	22.5556	22.0144	21.7127	21.4657
176	187.5694	+11.5507	21.0869	20.6757	20.4853	20.3255
177	188.4209	+11.5523	23.5950	22.9829	22.8149	22.5151
178	188.4154	+11.5526	22.3220	21.7267	21.4595	21.3232
179	188.2050	+11.5533	22.9219	22.4741	22.2256	22.1807
180	187.5688	+11.5530	23.8002	23.4114	23.1981	22.9321
181	188.2444	+11.5534	23.3920	23.0053	22.8265	22.8457
182	187.6569	+11.5529	23.1479	22.3972	22.4446	22.0477
183	188.3837	+11.5503	19.4429	18.6715	18.3154	18.1254
184	188.2249	+11.5539	23.0751	22.5167	22.2457	22.1214
185	188.4106	+11.5538	23.8194	22.8995	22.4420	22.1928
186	187.8410	+11.5541	22.9501	22.2987	21.9459	21.6670
187	187.9443	+11.5545	22.5441	22.2391	22.0140	21.9040
188	187.7442	+11.5553	23.8255	22.9976	22.5926	22.3554
189	187.8315	+11.5554	23.8829	23.2934	22.8811	22.7906
190	187.5717	+11.5518	19.0538	18.6309	18.4339	18.2844
191	188.5393	+11.5539	19.5891	19.0437	18.8231	18.7093
192	188.5542	+11.5554	22.6966	22.3218	22.0497	21.9879
193	187.9055	+11.5559	22.6903	22.0499	21.6478	21.4440
194	187.9451	+11.5561	23.1741	22.2093	21.9932	21.5386
195	188.4851	+11.5550	22.3117	21.6803	21.4113	21.2920
196	188.1678	+11.5569	21.5153	20.6117	20.1822	19.9608
197	188.0890	+11.5573	22.0002	21.1059	20.6413	20.4158
198	187.7333	+11.5565	19.8468	19.3888	19.1348	19.0301
199	187.8015	+11.5570	22.6341	22.0734	21.7687	21.4892
200	187.7727	+11.5577	23.1641	22.5826	22.2694	21.9604
201	188.4833	+11.5589	23.0169	22.5422	22.3000	22.1575
202	187.7986	+11.5602	23.0902	22.7628	22.5788	22.5439
203	188.3148	+11.5600	22.1231	21.5449	21.3430	21.1075
204	187.7066	+11.5602	23.6168	22.9032	22.7944	22.3761
205	188.0230	+11.5594	19.2830	18.4140	18.0071	17.8120
206	188.1039	+11.5619	23.7804	23.2912	23.1514	22.8641
207	188.5277	+11.5616	23.3055	22.4780	22.0838	21.8709
208	187.9474	+11.5615	20.7748	20.1392	19.7568	19.5674
209	188.0360	+11.5617	21.2329	20.8611	20.6339	20.5562
210	188.0898	+11.5627	23.7723	23.2987	23.1287	23.1642
211	187.7991	+11.5625	23.3966	22.7186	22.3484	22.2053
212	188.2142	+11.5627	23.6417	23.1257	23.1123	23.0413
213	188.1787	+11.5632	23.7347	23.1554	22.8810	22.6902
214	187.5720	+11.5626	23.8346	23.2707	23.1653	23.0070
215	187.9414	+11.5628	23.4390	23.0318	22.7605	22.6339
216	187.7897	+11.5640	23.8212	23.0942	22.6865	22.4976
217	187.6294	+11.5635	21.5574	20.6735	20.2980	20.0005
218	187.8160	+11.5644	23.3609	22.9049	22.6129	22.5114
219	188.4996	+11.5644	22.4132	21.9844	21.7904	21.7212
220	188.0507	+11.5655	23.9151	23.4902	23.2562	23.1760
221	187.5720	+11.5652	23.9975	23.4384	23.2910	23.0078
222	188.1755	+11.5661	23.6544	23.1189	23.0511	22.8926
223	188.0941	+11.5678	22.9342	22.5161	22.2521	22.2249
224	187.7897	+11.5666	22.8241	22.3897	22.1891	22.0007
225	188.5461	+11.5672	21.5080	21.0089	20.9124	20.8505
226	187.8875	+11.5674	21.7294	21.2367	21.0725	21.0011
227	188.1728	+11.5685	23.7384	23.0716	23.0544	22.8174
228	188.5203	+11.5685	23.5874	23.1172	22.9964	23.0699
229	187.9310	+11.5692	23.0819	22.7134	22.4896	22.4551
230	188.2858	+11.5687	22.1234	21.6084	21.3418	21.2263
231	188.1424	+11.5699	23.6648	23.0408	22.6773	22.6035
232	187.9267	+11.5694	22.4866	22.0332	21.7916	21.5763
233	188.3699	+11.5683	20.0422	19.6624	19.4692	19.3892
234	188.5046	+11.5700	23.5815	23.0023	22.9515	22.7317
235	187.8114	+11.5707	20.9892	20.4999	20.2240	20.1182
236	188.1636	+11.5717	23.8704	23.5588	23.3480	23.1627
237	188.0828	+11.5721	23.4931	22.9277	22.5758	22.3866
238	187.9876	+11.5714	21.9913	21.1668	21.0439	20.5393
239	188.1582	+11.5712	20.7347	20.3272	20.1274	20.0533
240	188.4380	+11.5731	23.1410	22.7656	22.5827	22.4649
241	187.7101	+11.5735	23.1779	22.6099	22.6464	22.1956
242	188.4991	+11.5729	21.4387	21.0785	20.9245	20.8393
243	187.6854	+11.5743	23.7083	23.2255	22.8955	22.8183
244	188.5494	+11.5742	23.6025	23.2176	22.9399	22.6708
245	188.3210	+11.5751	23.3672	22.9744	22.8324	22.8713
246	188.0048	+11.5733	19.4059	18.7687	18.4521	18.3349
247	188.1349	+11.5758	23.6553	23.0299	22.7680	22.6466
248	187.9277	+11.5775	23.1364	22.8070	22.5767	22.5401
249	187.9210	+11.5776	23.3149	22.4600	21.9984	21.7700
250	187.8279	+11.5770	21.0772	20.1711	19.6933	19.4740
251	187.8090	+11.5779	23.8257	23.2689	23.2360	23.0373
252	188.5481	+11.5759	21.5928	20.9159	20.7257	20.5769
253	188.2784	+11.5782	23.9652	23.3921	23.2244	22.9595
254	187.8116	+11.5763	19.6980	19.2882	19.0615	18.9936
255	187.6658	+11.5781	23.8226	23.0997	22.7411	22.5666
256	188.3053	+11.5769	21.5941	21.0396	20.8138	20.6113
257	187.6116	+11.5760	20.0858	19.6136	19.3679	19.2178
258	187.8989	+11.5784	23.1757	22.5863	22.2219	22.0331
259	188.2693	+11.5775	22.1495	21.7713	21.6142	21.5043
260	188.2415	+11.5790	22.1897	21.7546	21.5332	21.4664
261	188.4851	+11.5756	19.2605	18.7054	18.4502	18.3442
262	188.0918	+11.5779	20.2473	19.9284	19.7376	19.7015
263	188.1863	+11.5795	22.8016	22.2399	21.9708	21.7697
264	188.0617	+11.5768	18.7349	18.3632	18.1652	18.1489
265	187.6935	+11.5799	21.7405	21.2037	20.8682	20.7130
266	187.6384	+11.5800	22.9701	22.0500	21.5876	21.0268
267	187.6900	+11.5806	23.9764	23.5170	23.4730	23.2445
268	187.5704	+11.5803	23.0848	22.1193	21.6851	21.3758
269	187.7744	+11.5812	21.9360	21.2838	20.9325	20.7187
270	188.1427	+11.5825	22.6251	22.2568	22.1094	22.0585
271	187.7973	+11.5829	21.5184	20.8124	20.4564	20.2971
272	187.9803	+11.5851	21.2757	20.7639	20.4373	20.3194
273	188.4486	+11.5857	23.9671	23.3291	23.2228	23.0619
274	187.9471	+11.5858	23.4785	22.5013	22.2327	21.7992
275	187.9445	+11.5869	23.9402	23.2557	22.8024	22.6873
276	187.9310	+11.5860	21.0687	20.7715	20.5398	20.4744
277	188.3141	+11.5868	23.3893	22.8227	22.6692	22.4789
278	188.0471	+11.5864	23.9893	23.5110	23.4767	23.2562
279	187.6906	+11.5874	23.8758	23.0096	22.5419	22.3039
280	188.2983	+11.5882	23.7023	22.9759	22.6505	22.4518
281	187.7587	+11.5880	23.0295	22.2593	21.8489	21.6212
282	187.6625	+11.5885	23.7681	23.1220	22.8540	22.5426
283	187.6089	+11.5888	23.9744	23.1252	22.9448	22.5793
284	187.9865	+11.5910	22.8453	22.5395	22.3208	22.2479
285	188.1202	+11.5914	23.9227	23.3244	23.1365	22.9273
286	187.6481	+11.5915	23.3935	22.9927	22.7270	22.3603
287	188.1597	+11.5915	22.7477	22.0295	21.7754	21.4426
288	187.7427	+11.5921	23.7968	22.8853	22.6063	22.1784
289	187.9539	+11.5924	22.9944	22.5122	22.1433	21.9545
290	187.8213	+11.5928	22.0060	21.5305	21.2725	21.1322
291	188.2190	+11.5932	22.7842	22.3591	22.0594	21.9092
292	187.8108	+11.5935	23.1398	22.6459	22.4321	22.3137
293	188.2420	+11.5928	20.6090	20.0092	19.7095	19.5800
294	188.3868	+11.5940	22.2923	21.6522	21.2974	21.1176
295	188.0500	+11.5949	22.7903	22.4525	22.2491	22.2269
296	187.6893	+11.5970	23.8905	23.4124	23.1673	23.1423
297	187.6658	+11.5972	22.3499	22.0374	21.8494	21.7806
298	187.9513	+11.5982	23.5952	22.8412	22.6050	22.1662
299	187.9527	+11.5989	23.3600	22.7227	22.3826	22.2450
300	187.6303	+11.5982	21.2446	20.8837	20.6962	20.5797
301	187.9506	+11.5993	23.2988	22.8389	22.5509	22.4967
302	187.8708	+11.5998	23.6928	22.7654	22.2669	22.0534
303	188.2008	+11.5997	23.3064	22.7398	22.4739	22.2878
304	188.4039	+11.5995	22.5471	22.1077	21.8862	21.7262
305	188.5000	+11.5998	23.7973	23.0590	22.8233	22.7037
306	187.8683	+11.6001	23.3676	22.8961	22.6572	22.6114
307	188.2674	+11.5999	22.6288	22.1705	22.0640	21.8583
308	187.9079	+11.6006	23.9914	23.6068	23.4265	23.2538
309	187.6035	+11.6002	23.5521	22.7335	22.2865	22.0037
310	187.8599	+11.6004	22.1714	21.5462	21.2209	20.9937
311	187.9253	+11.6013	23.6371	23.2177	22.9070	22.8778
312	188.2789	+11.6015	23.8064	23.0776	22.7206	22.5610
313	188.2150	+11.6011	22.5009	21.9151	21.6840	21.4807
314	188.2441	+11.6018	23.8719	23.4689	23.3044	23.2276
315	188.2811	+11.6020	23.9188	23.3836	23.3024	23.3388
316	188.3903	+11.6017	22.5709	22.2012	21.9670	21.8675
317	187.7100	+11.6024	23.9781	23.5593	23.3537	23.0803
318	188.2145	+11.6024	22.9143	22.3145	22.2096	22.0420
319	187.9701	+11.6011	19.4792	19.0348	18.7260	18.5949
320	187.9532	+11.6030	23.8296	23.0401	22.8830	22.4815
321	188.0490	+11.6028	22.3531	21.5494	21.0584	20.7973
322	187.6079	+11.6039	23.9883	23.1057	22.7022	22.4745
323	187.8714	+11.6040	23.0731	22.6172	22.3287	22.2501
324	188.4280	+11.6039	23.2596	22.8828	22.7501	22.6280
325	188.5232	+11.6042	23.4722	23.1108	22.9244	22.8784
326	187.8741	+11.6039	21.5279	20.7910	20.3992	20.2632
327	188.2130	+11.6029	19.5198	18.9652	18.7374	18.6554
328	187.9264	+11.6052	21.8444	21.3857	21.0746	20.8900
329	187.8647	+11.6041	22.1800	21.6650	21.3962	21.2133
330	187.5664	+11.6054	23.3685	22.7938	22.7215	22.3689
331	188.5160	+11.6064	22.2453	21.8495	21.7023	21.6250
332	188.3430	+11.6063	22.0292	21.5190	21.2314	21.1249
333	188.4184	+11.6070	23.9726	23.4601	23.2249	23.0877
334	188.4095	+11.6059	20.7108	19.7266	19.2802	19.0411
335	188.2800	+11.6074	23.9145	23.2737	23.0166	22.8786
336	187.9285	+11.6071	22.1912	21.3408	20.8674	20.6439
337	187.7176	+11.6083	23.7888	23.2522	22.9520	22.7984
338	187.6981	+11.6086	23.7181	23.2524	23.0160	22.8977
339	188.4928	+11.6078	20.9830	20.4560	20.2686	20.0762
340	187.8829	+11.6098	23.8228	23.4434	23.1095	22.9849
341	188.3907	+11.6102	23.1838	22.6658	22.4113	22.2636
342	187.7380	+11.6102	23.1893	22.6804	22.4732	22.2413
343	187.7608	+11.6100	23.4530	22.9380	22.8631	22.4692
344	187.8354	+11.6111	23.8840	23.0065	22.7022	22.3916
345	187.6816	+11.6115	23.8367	23.3015	23.3279	23.0041
346	187.7675	+11.6117	23.7594	22.9854	22.9609	22.5517
347	187.5763	+11.6126	22.9465	22.1979	21.8471	21.5755
348	187.9915	+11.6133	23.2626	22.4741	22.0335	21.8143
349	188.3110	+11.6130	22.5719	22.2165	22.0175	21.9485
350	187.6521	+11.6136	23.7812	23.3000	23.0766	22.9570
351	187.5650	+11.6123	20.8009	20.0240	19.6453	19.4216
352	187.5850	+11.6134	23.9819	23.5736	23.4732	23.4224
353	187.6285	+11.6133	22.8376	21.9882	21.4803	21.0944
354	188.5149	+11.6138	22.7587	22.0940	21.9402	21.5729
355	187.6279	+11.6143	23.0094	22.3144	22.1299	21.7716
356	188.1529	+11.6151	23.3747	22.7267	22.4434	22.3362
357	188.1379	+11.6153	23.2301	22.8753	22.7134	22.6705
358	188.0013	+11.6151	23.2056	22.7836	22.5013	22.4787
359	187.6327	+11.6149	23.9922	23.3292	23.3025	22.8935
360	188.4850	+11.6151	22.0576	21.4702	21.3585	21.1533
361	188.4385	+11.6145	22.0680	21.6653	21.4743	21.3687
362	188.0549	+11.6169	22.7709	22.4147	22.1565	22.1412
363	188.1145	+11.6176	22.6622	22.1468	21.9436	21.7164
364	187.8498	+11.6177	22.6333	22.0909	21.7564	21.6902
365	188.0865	+11.6169	22.1273	21.5613	21.1802	21.0637
366	187.9608	+11.6183	23.4773	23.1723	22.8957	22.8249
367	188.2318	+11.6193	23.7873	22.8376	22.3719	22.1789
368	188.4095	+11.6192	23.9708	23.4192	23.4247	23.2570
369	188.3842	+11.6196	23.7790	23.2375	23.1194	22.8595
370	188.2899	+11.6198	23.1598	22.6986	22.4662	22.3336
371	187.6327	+11.6210	23.4388	22.8304	22.5117	22.3642
372	188.0523	+11.6212	23.3962	22.9072	22.6481	22.4829
373	187.7411	+11.6211	23.8599	23.2396	23.0970	22.7349
374	187.9975	+11.6222	22.6623	21.8284	21.3961	21.2129
375	188.4416	+11.6222	23.2131	22.8837	22.6425	22.6338
376	188.1128	+11.6211	19.6217	18.9987	18.6923	18.5555
377	188.4443	+11.6238	23.4166	22.9825	22.8073	22.8043
378	188.0413	+11.6251	23.9905	23.2047	22.7418	22.5513
379	188.3023	+11.6251	23.1618	22.3973	22.0353	21.8879
380	188.2276	+11.6256	23.6134	23.3222	23.1015	23.1141
381	187.6432	+11.6256	23.4714	22.8094	22.2662	21.8125
382	187.9869	+11.6255	22.1521	21.7207	21.5045	21.3190
383	188.0478	+11.6260	22.3110	21.6170	21.2388	21.1356
384	187.9851	+11.6263	23.5410	22.6398	22.2625	21.8411
385	187.5931	+11.6270	23.3322	23.0170	22.8204	22.6979
386	188.4101	+11.6272	23.2390	22.4096	22.0649	21.8464
387	188.3552	+11.6270	21.8624	21.4773	21.2654	21.2019
388	188.2423	+11.6284	23.4271	22.9269	22.7339	22.5490
389	188.2925	+11.6288	23.9368	23.2758	22.7158	22.1192
390	187.7933	+11.6292	23.6801	23.2095	23.0373	23.0182
391	187.8615	+11.6293	23.5313	22.7101	22.2496	22.1023
392	188.4212	+11.6287	20.7305	20.2158	19.9811	19.8847
393	188.0711	+11.6296	23.4799	22.9618	22.7176	22.4352
394	188.2134	+11.6297	22.1620	21.5475	21.4477	21.2794
395	188.5509	+11.6302	21.5781	21.1496	20.9324	20.8387
396	187.9655	+11.6308	20.5477	19.6341	19.1313	18.8986
397	188.1046	+11.6318	22.9875	22.3661	21.9895	21.7593
398	188.3919	+11.6299	19.0221	18.5210	18.2916	18.2144
399	187.9190	+11.6323	22.3977	21.9745	21.6709	21.4896
400	188.2598	+11.6326	23.2093	22.3239	21.8973	21.7124
401	188.2146	+11.6325	22.7862	22.2541	22.1046	21.8941
402	188.2138	+11.6315	20.3480	19.8102	19.6333	19.5760
403	188.5006	+11.6331	23.6820	23.1681	22.9468	22.8717
404	187.8656	+11.6332	23.8406	23.1286	23.0496	22.5826
405	187.8844	+11.6342	23.0124	22.6635	22.3323	22.2232
406	188.2862	+11.6337	23.6844	23.2236	23.1514	23.0219
407	188.0964	+11.6338	23.3283	22.9641	22.6770	22.6311
408	188.2428	+11.6342	23.3917	23.0367	22.8583	22.8186
409	187.6849	+11.6338	22.8439	22.5211	22.3424	22.2427
410	187.5680	+11.6337	22.4371	21.5579	21.1255	20.8595
411	188.0285	+11.6324	18.9207	18.4352	18.1633	18.1153
412	188.1941	+11.6346	22.9749	22.4640	22.2817	22.1406
413	187.8209	+11.6352	23.2833	22.9698	22.7718	22.7510
414	188.4593	+11.6332	19.5564	18.6849	18.3004	18.1122
415	188.0301	+11.6340	20.1117	19.5229	19.2008	19.1230
416	188.3423	+11.6359	23.2543	22.5622	22.1729	21.9943
417	187.8715	+11.6346	22.0460	21.5386	21.2525	21.1486
418	187.7822	+11.6357	23.9957	23.4961	23.3648	23.0555
419	188.0977	+11.6361	22.1813	21.8581	21.6278	21.6440
420	187.7621	+11.6364	23.2246	22.2753	21.7838	21.5308
421	187.6544	+11.6366	22.3663	21.8946	21.8057	21.6925
422	188.1945	+11.6375	23.7375	23.4074	23.2023	23.1578
423	187.8866	+11.6374	23.7057	23.1384	22.9858	22.8332
424	187.9650	+11.6373	23.2387	22.4624	22.0727	21.8874
