 137.9552  60.0253    91.19    35.54  1300.00     0.62     0.89     0.44     0.00     2.00    28.00    -5.42     0.00
 137.8885  60.0599   -38.28   -78.70  1386.00     0.95     0.95     0.63     0.00     2.00    29.00    -4.83     0.00
 137.9087  60.0142    11.08    82.22  1729.00     0.96     0.92     0.50     5.00     2.00    32.00    -9.96     0.00
 137.9297  60.0163    48.08    71.83  1166.00     0.92     0.96     1.02     0.00     2.00    33.00    -6.32     0.00
 137.8997  60.0189    -6.42    66.68  1005.00     0.91     0.85     0.73     5.00     2.00    34.00    -9.20     0.00
 137.8468  60.0503  -110.28   -38.48  1392.00     0.63     0.89     0.35     0.00     2.00    37.00    -5.34     0.00
 137.9469  60.0522    68.51   -59.53  1534.00     0.84     0.73     0.63     0.00     2.00    39.00    -5.54     0.00
 137.8654  60.0228   -69.11    57.69  1145.00     0.83     0.68     0.77     0.00     2.00    43.00    -5.83     0.00
 137.8578  60.0547   -91.83   -55.56  1407.00     0.81     0.92     0.28     0.00     2.00    48.00    -5.14     0.00
 137.8303  60.0512  -140.19   -39.29  1428.00     0.64     0.96     0.54     0.00     2.00    51.00    -5.68     0.00
 137.9913  60.0318   154.08     7.17  1330.00     0.41     0.93     0.38     0.00     2.00    56.00    -5.76     0.00
 137.9852  60.0469   138.72   -46.10  1419.00     0.67     0.74     0.74     0.00     2.00    57.00    -4.86     0.00
 137.9723  60.0361   118.73    -5.70  1191.00     0.35     1.00     0.81     5.00     2.00    58.00    -7.51     0.00
 137.8211  60.0541  -157.48   -48.39  1067.00     0.75     0.36     0.65     0.00     2.00    64.00    -6.25     0.00
 137.8096  60.0386  -173.56     9.09  1153.00     0.43     0.19     0.94     0.00     2.00    65.00    -4.80     0.00
 137.8859  60.0532   -41.00   -54.37  1020.00     0.83     0.60     0.50     5.00     2.00    73.00    -8.21     0.00
 137.8887  60.0217   -27.05    58.13  1184.00     0.87     0.82     0.36     0.00     2.00    74.00    -5.64     0.00
 137.8764  60.0197   -48.39    67.02  1505.00     0.90     0.94     0.59     0.00     2.00    75.00    -5.86     0.00
 137.9516  60.0561    75.71   -74.44  1035.00     0.91     0.98     0.35     5.00     2.00    77.00    -9.17     0.00
 137.7997  60.0146  -184.39    96.49  1309.00     0.97     0.99     0.59     0.00     3.00     1.00    -4.81     0.00
 137.9498  60.0120    85.33    84.13  1088.00     0.96     1.00     0.36     5.00     3.00     3.00    -8.77     0.00
 137.8677  59.9830   -53.44   200.31  1189.00     1.00     1.00     0.25     0.00     3.00     4.00    -5.59     0.00
 137.8473  60.0664  -114.03   -96.02  1260.00     0.98     0.96     0.45     0.00     3.00     6.00    -4.74     0.00
 137.7931  60.0314  -201.11    37.18  1303.00     0.65     1.00     0.61     0.00     3.00     7.00    -5.35     0.00
 137.6984  60.0499  -376.10   -15.31  1379.00     0.92     1.00     0.47     0.00     3.00     8.00    -5.76     0.00
 137.7608  60.0011  -250.25   150.75  1308.00     1.00     1.00     0.58     0.00     3.00    10.00    -4.77     0.00
 137.9121  59.9871    25.00   178.97  1566.00     1.00     1.00     0.35     0.00     3.00    11.00    -6.37     0.00
 137.9032  60.0711   -15.26  -121.30  1194.00     0.99     1.00     0.64     0.00     3.00    12.00    -5.63     0.00
 138.0192  60.1040   183.11  -255.94  1607.00     1.00     1.00     0.29     0.00     3.00    13.00    -6.52     0.00
 137.9762  60.0671   116.80  -117.22  1411.00     0.99     0.99     0.89     0.00     3.00    14.00    -4.72     0.00
 137.9544  60.0629    78.88   -99.14  1138.00     0.98     1.00     0.53     5.00     3.00    17.00    -7.38     0.00
 137.9544  60.1015    67.70  -237.50  1283.00     1.00     1.00     0.49     0.00     3.00    18.00    -5.02     0.00
 137.7829  60.0276  -218.24    52.42  1198.00     0.80     0.75     0.49     0.00     3.00    19.00    -4.73     0.00
 137.7746  59.9978  -224.62   160.49  1444.00     1.00     1.00     0.61     0.00     3.00    20.00    -5.74     0.00
 138.0304  59.9603   244.74   258.01  1486.00     1.00     1.00     0.54     0.00     3.00    26.00    -4.99     0.00
 137.9894  59.9666   169.46   241.53  1493.00     1.00     1.00     0.42     0.00     3.00    27.00    -5.12     0.00
 137.7978  60.0927  -210.45  -183.30  1335.00     1.00     1.00     0.64     0.00     3.00    30.00    -4.80     0.00
 137.7113  60.0758  -360.58  -110.41  1201.00     1.00     1.00     0.61     0.00     3.00    31.00    -4.80     0.00
 137.9716  60.0592   110.71   -88.34  1296.00     0.95     1.00     0.65     0.00     3.00    38.00    -5.35     0.00
 137.7762  60.0455  -235.50   -11.06  1324.00     0.61     1.00     0.56     0.00     3.00    40.00    -5.62     0.00
 137.7544  60.0405  -273.06    10.11  1189.00     0.69     0.77     0.65     0.00     3.00    41.00    -4.88     0.00
 137.6008  60.0311  -545.65    66.13  1386.00     0.50     1.00     0.52     0.00     3.00    42.00    -6.41     0.00
 137.8524  59.9990   -85.46   144.94  1477.00     1.00     1.00     0.69     0.00     3.00    52.00    -5.70     0.00
