1 345.17791667 30.16963889 993.94
2 345.20125000 30.14950000 870.64
3 345.21291667 30.15527778 886.94
4 345.21416667 30.16225000 939.94
5 345.22541667 30.12861111 791.54
6 345.22666667 30.16269444 919.74
7 345.22875000 30.15597222 938.24
8 345.22875000 30.15713889 915.04
9 345.23083333 30.15655556 930.24
10 345.23208333 30.15691667 948.64
11 345.23333333 30.15563889 942.04
12 345.23375000 30.16322222 907.74
13 345.23416667 30.14627778 885.24
14 345.23500000 30.15255556 905.94
15 345.23541667 30.14138889 890.34
16 345.23625000 30.13794444 915.64
17 345.23708333 30.15583333 927.54
18 345.23750000 30.16186111 918.24
19 345.23791667 30.15155556 960.84
20 345.23833333 30.15563889 955.44
21 345.23833333 30.13713889 859.84
22 345.23833333 30.17022222 918.24
23 345.23875000 30.15452778 932.94
24 345.23875000 30.15197222 880.14
25 345.23958333 30.13136111 826.14
26 345.24041667 30.15250000 975.94
27 345.24166667 30.14252778 870.94
28 345.24166667 30.15263889 969.64
29 345.24208333 30.15988889 993.14
30 345.24250000 30.16925000 906.84
31 345.24291667 30.15841667 827.54
32 345.24375000 30.14286111 824.74
33 345.24458333 30.13713889 768.24
34 345.24500000 30.14063889 849.44
35 345.24500000 30.15327778 1039.14
36 345.24541667 30.13341667 845.34
37 345.24541667 30.15972222 958.94
38 345.24541667 30.17183333 899.44
39 345.24541667 30.16369444 971.44
40 345.24625000 30.15716667 863.94
41 345.24708333 30.12861111 819.54
42 345.24750000 30.15030556 843.04
43 345.24750000 30.13541667 745.14
44 345.24875000 30.13602778 844.34
45 345.24916667 30.15386111 870.24
46 345.24916667 30.16063889 941.64
47 345.24958333 30.13950000 822.34
48 345.25000000 30.14127778 847.24
49 345.25000000 30.14319444 905.34
50 345.25083333 30.13219444 821.94
51 345.25083333 30.15650000 913.84
52 345.25083333 30.15202778 814.74
53 345.25208333 30.16666667 891.84
54 345.25208333 30.15000000 822.74
55 345.25250000 30.14908333 897.34
56 345.25291667 30.15355556 921.04
57 345.25291667 30.14991667 803.44
58 345.25291667 30.15555556 865.54
59 345.25291667 30.13813889 857.34
60 345.25333333 30.13925000 778.44
61 345.25333333 30.14708333 861.34
62 345.25416667 30.12819444 761.24
63 345.25416667 30.13675000 767.54
64 345.25458333 30.13905556 764.04
65 345.25541667 30.14738889 759.84
66 345.25541667 30.15050000 880.24
67 345.25541667 30.14383333 774.84
68 345.25583333 30.13772222 796.94
69 345.25583333 30.13588889 805.04
70 345.25625000 30.15147222 844.44
71 345.25708333 30.11902778 774.74
72 345.25750000 30.13052778 809.34
73 345.25750000 30.14216667 747.14
74 345.25791667 30.13194444 811.94
75 345.25791667 30.11947222 826.34
76 345.25791667 30.13355556 810.04
77 345.25791667 30.14041667 743.04
78 345.25833333 30.12933333 783.34
79 345.25833333 30.15161111 784.74
80 345.25833333 30.13502778 827.94
81 345.25833333 30.15458333 868.54
82 345.25875000 30.14944444 775.54
83 345.25958333 30.14075000 756.54
84 345.26000000 30.16733333 862.34
85 345.26000000 30.13144444 935.44
86 345.26041667 30.13333333 812.74
87 345.26083333 30.15205556 784.34
88 345.26083333 30.13852778 731.04
89 345.26125000 30.13933333 782.04
90 345.26208333 30.14683333 768.44
91 345.26250000 30.12255556 714.54
92 345.26291667 30.13405556 757.34
93 345.26333333 30.14141667 804.94
94 345.26416667 30.13547222 785.74
95 345.26541667 30.13744444 735.94
96 345.26666667 30.15386111 781.94
97 345.26708333 30.13988889 767.24
98 345.26750000 30.13022222 736.54
99 345.26791667 30.13402778 710.04
100 345.26791667 30.13975000 734.74
101 345.26875000 30.12244444 743.74
102 345.26875000 30.13588889 784.34
103 345.26916667 30.14102778 747.24
104 345.26958333 30.14244444 828.64
105 345.27041667 30.14052778 733.74
106 345.27083333 30.14750000 747.44
107 345.27291667 30.13813889 752.84
108 345.27541667 30.15413889 740.74
109 345.27708333 30.12477778 719.34
110 345.28125000 30.13738889 734.94
111 345.28250000 30.12422222 756.14
112 345.28458333 30.14016667 755.84
