  51240   137.8943939   60.0452232   23.989   23.354   22.819  
  46611   137.9085846   60.0275497   24.05    23.469   22.988  
  51681   137.9106903   60.0469437   24.795   24.106   23.427  
  46672   137.9161835   60.0270844   24.529   23.844   23.157  
  52169   137.913559    60.048027    25.262   24.636   24.226  
  52301   137.9035339   60.0490837   25.671   24.916   24.42   
  52629   137.8992462   60.0489769   24.233   23.585   23.018  
  47730   137.9275055   60.0315704   23.865   23.129   22.549  
  52874   137.9149323   60.0494919   23.44    22.741   22.228  
  51041   137.8807526   60.0431061   24.271   23.557   22.964  
  47928   137.9318848   60.0326195   25.361   24.643   24.023  
  52822   137.8965149   60.0511284   24.463   23.77    23.388  
  46642   137.8832245   60.0272942   23.784   23.094   22.601  
  52683   137.8890076   60.0498657   25.1     24.479   23.921  
  45286   137.9101257   60.0220566   25.706   25.082   24.518  
  52505   137.9244232   60.0500526   25.544   24.825   24.236  
  45598   137.8886719   60.0216408   22.957   22.343   21.945  
  49146   137.8690643   60.0364761   23.035   22.394   22.077  
  53678   137.8896027   60.0546112   25.476   24.892   24.577  
  46331   137.8738861   60.0264854   25.192   24.507   24.071  
  51674   137.8696442   60.046608    24.439   23.823   23.34   
  47744   137.9437714   60.0311584   22.541   21.824   21.402  
  50320   137.9460907   60.042057    25.07    24.33    23.824  
  54676   137.8987274   60.0583801   23.23    22.659   22.355  
  44459   137.8832855   60.0183067   26.069   25.475   25.003  
  46599   137.8660431   60.0268669   23.45    22.83    22.4    
  47063   137.8632812   60.0291901   24.416   23.75    23.266  
  52905   137.8699341   60.0510979   25.027   24.402   23.99   
  45087   137.8736725   60.0204582   24.6     23.963   23.417  
  54508   137.8881378   60.0583534   25.068   24.311   23.69   
  43690   137.9195709   60.014904    26.276   25.667   25.289  
  44992   137.938736    60.0203552   24.169   23.636   23.375  
  43952   137.9273071   60.0160294   25.805   25.218   24.749  
  54945   137.8885498   60.059803    22.634   21.908   21.5    
  53987   137.8699188   60.0560265   25.313   24.656   24.015  
  53285   137.9468842   60.0521126   23.141   22.495   22.163  
  45189   137.8654175   60.0206337   24.078   23.43    22.963  
  53622   137.9473114   60.0531731   24.032   23.469   23.301  
  55752   137.9017944   60.0641441   24.608   24.011   23.697  
  55881   137.9160767   60.0637779   24.161   23.454   22.983  
  46593   137.9552155   60.02528     22.11    21.519   21.206  
  44300   137.9448395   60.0171509   24.073   23.518   23.278  
