1  137.73375000 60.05608333 1181.3
2  137.74833333 60.03713889 1133.9
3  137.74958333 60.06069444 1134.4
4  137.75541667 60.05086111 1172.1
5  137.75875000 60.00350000 1323.1
6  137.75875000 60.04383333 1181.1
7  137.76208333 60.02000000 1179.1
8  137.76208333 60.06950000 1147.4
9  137.76208333 60.07525000 1245.7
10 137.76625000 60.01938889 1251.7
11 137.76625000 60.08669444 1422.5
12 137.76833333 60.05377778 1275.8
13 137.77208333 60.03436111 1156.7
14 137.77416667 60.03980556 1341.6
15 137.77791667 60.03419444 1384.6
16 137.77958333 60.09041667 1409.4
17 137.78583333 60.03158333 1070.7
18 137.78958333 60.01436111 1548.3
19 137.79250000 60.02538889 1295.4
20 137.79416667 60.02133333 1564.8
21 137.79666667 60.04097222 1209.3
22 137.79791667 60.00236111 1235.9
23 137.80208333 60.04813889 1126.1
24 137.80458333 60.02811111 1262.2
25 137.80791667 60.05500000 1235.0
26 137.80791667 59.98775000 1397.1
27 137.80791667 60.04147222 1286.1
28 137.80958333 60.10491667 1285.3
29 137.80958333 60.05094444 1167.0
30 137.81166667 60.07308333 1449.5
31 137.81375000 60.03722222 1192.3
32 137.81583333 60.04797222 1203.3
33 137.81750000 60.02805556 1113.2
34 137.81916667 60.02191667 1180.5
35 137.82208333 60.02305556 1347.5
36 137.82250000 60.05516667 1291.6
37 137.82416667 60.04222222 1199.7
38 137.82458333 60.02402778 1099.9
39 137.82500000 60.02686111 1124.6
40 137.82583333 60.03230556 1441.1
41 137.82708333 60.07830556 1051.3
42 137.82833333 60.07416667 1551.9
43 137.83208333 60.01119444 1334.8
44 137.83291667 59.98452778 1402.4
45 137.83416667 60.01636111 1289.5
46 137.83583333 60.05627778 1316.6
47 137.83583333 59.97927778 1358.3
48 137.83750000 60.02200000 1294.6
49 137.83791667 60.04044444 1068.6
50 137.83791667 60.03916667 1038.8
51 137.83875000 60.06261111 1122.1
52 137.83958333 60.04111111 1277.7
53 137.84000000 60.04844444 1248.8
54 137.84000000 60.06166667 1266.3
55 137.84166667 60.03569444 1161.0
56 137.84250000 60.07508333 1258.9
57 137.84375000 60.05030556 1327.9
58 137.84416667 60.01477778 1264.9
59 137.84458333 60.05130556 1483.1
60 137.84583333 60.06016667 1368.8
61 137.84625000 60.05172222 1517.5
62 137.84875000 59.99638889 1343.6
63 137.84875000 60.02483333 1407.4
64 137.84916667 60.03136111 1191.2
65 137.84916667 60.02055556 1346.5
66 137.85000000 60.04661111 1225.8
67 137.85000000 60.03055556 1181.1
68 137.85041667 60.01019444 1478.4
69 137.85083333 60.05288889 1338.4
70 137.85166667 60.07872222 1526.7
71 137.85208333 60.06733333 1591.1
72 137.85291667 60.02091667 1206.2
73 137.85375000 60.06208333 949.8
74 137.85416667 60.04019444 1378.4
75 137.85500000 60.03050000 1354.1
76 137.85541667 60.02913889 1180.6
77 137.85625000 60.03986111 1192.7
78 137.85666667 60.00969444 1474.9
79 137.85708333 60.04963889 1154.4
80 137.85708333 60.03477778 1124.1
81 137.85791667 60.02791667 1313.3
82 137.85833333 59.98061111 1516.4
83 137.86083333 60.05338889 1399.8
84 137.86083333 60.07755556 1404.1
85 137.86083333 60.03277778 1476.9
86 137.86125000 60.00080556 1332.8
87 137.86208333 60.03227778 1106.0
88 137.86208333 60.03925000 1019.1
89 137.86375000 60.04625000 1213.3
90 137.86416667 60.06058333 1275.6
91 137.86416667 60.04325000 1387.5
92 137.86458333 60.02872222 1031.0
93 137.86500000 60.00172222 1326.1
94 137.86583333 60.10766667 1891.8
95 137.86625000 60.02216667 1537.8
96 137.86666667 60.05202778 1248.7
97 137.86666667 60.02941667 1317.8
98 137.86833333 60.03122222 1277.7
99 137.86875000 60.04327778 1321.9
100 137.86958333 60.02752778 1633.1
101 137.87041667 59.99841667 1166.2
102 137.87041667 59.99477778 1401.1
103 137.87083333 60.00677778 1048.9
104 137.87125000 60.04830556 1446.0
105 137.87250000 60.05113889 1411.6
106 137.87250000 60.05922222 1545.6
107 137.87375000 60.00966667 1430.6
108 137.87458333 60.03058333 1294.4
109 137.87541667 60.02413889 942.5
110 137.87625000 60.03561111 1583.2
111 137.87666667 60.05330556 1133.9
112 137.87666667 60.03063889 1281.1
113 137.87708333 60.00805556 1445.0
114 137.87750000 60.03527778 1025.6
115 137.87750000 60.05588889 1339.4
116 137.87833333 60.05061111 1470.5
117 137.87833333 60.03372222 1187.7
118 137.87875000 60.07591667 1128.8
119 137.87875000 60.00061111 1288.0
120 137.87916667 60.03019444 1374.2
121 137.87958333 60.02722222 1180.2
122 137.88041667 60.02461111 1209.1
123 137.88041667 60.02936111 1271.5
124 137.88166667 60.00180556 1381.7
125 137.88208333 60.00858333 1411.5
126 137.88250000 60.03255556 1333.5
127 137.88250000 60.05586111 1292.6
128 137.88291667 60.00525000 1127.1
129 137.88541667 60.00025000 1331.1
130 137.88583333 60.02550000 1483.8
131 137.88708333 60.05719444 1340.3
132 137.88875000 60.03155556 1270.5
133 137.88916667 59.99483333 1501.7
134 137.89083333 60.02500000 1404.9
135 137.89083333 60.04591667 1327.8
136 137.89166667 60.04647222 1330.8
137 137.89250000 59.98888889 1585.0
138 137.89291667 60.06908333 1158.8
139 137.89333333 60.04691667 1746.4
140 137.89458333 59.97600000 1527.6
141 137.89541667 60.00336111 1167.9
142 137.89750000 60.01933333 1460.7
143 137.89833333 60.05197222 1380.1
144 137.89875000 60.02605556 1500.7
145 137.89875000 60.04336111 1339.9
146 137.89958333 60.07072222 1468.8
147 137.90208333 60.02641667 1271.4
148 137.90500000 60.05447222 1393.2
149 137.90583333 60.05091667 1271.4
150 137.90625000 60.10252778 1472.7
151 137.90708333 60.05552778 1777.8
152 137.90750000 60.05705556 1476.5
153 137.90916667 60.05166667 1268.0
154 137.91000000 60.02483333 1569.6
155 137.91083333 60.06194444 1265.2
156 137.91291667 60.02130556 1486.6
157 137.91375000 60.07525000 1346.8
158 137.91500000 60.05844444 1179.8
159 137.91666667 60.04744444 1488.7
160 137.91666667 60.00519444 1491.6
161 137.91708333 60.00694444 1395.7
162 137.91750000 60.02047222 1394.2
163 137.91791667 60.07022222 1283.7
164 137.91958333 59.99519444 1457.0
165 137.92000000 60.06580556 1536.8
166 137.92166667 60.01752778 1352.5
167 137.92166667 60.03636111 1265.8
168 137.92333333 60.05013889 1807.6
169 137.92333333 60.03094444 1170.5
170 137.92416667 60.02644444 1313.9
171 137.92416667 60.01075000 1601.1
172 137.92416667 60.03994444 1825.4
173 137.92500000 60.06894444 1425.9
174 137.92625000 60.04497222 1407.4
175 137.92708333 60.01427778 1488.0
176 137.92750000 60.04347222 1439.7
177 137.92833333 60.01100000 1190.8
178 137.92875000 60.02383333 1595.3
179 137.92958333 59.99180556 1547.8
180 137.93041667 60.02544444 1368.0
181 137.93125000 60.05291667 1605.1
182 137.93208333 60.02952778 1371.4
183 137.93291667 60.02694444 1432.9
184 137.93291667 60.04975000 1618.0
185 137.93291667 60.00844444 1433.3
186 137.93333333 60.04444444 1740.4
187 137.93375000 60.03552778 1454.8
188 137.93375000 60.01536111 1630.9
189 137.93416667 60.02919444 1402.9
