        -122.671           2.000           2.000           1.414         162.000           1.000 1          86.319          22.000           1.387         132.000
        -126.857           2.000           2.000           1.414         152.000           1.000 2         168.082          23.000           3.710         192.000
        -125.163           2.000           2.000           1.414         142.000           1.000 3         303.174          23.000          23.029         142.000
