        -136.438           2.000           2.000           1.414         112.000           1.000 1          77.514          26.000           1.117         172.000
        -142.565           2.000           2.000           1.414         142.000           1.000 2         148.841          26.000           3.621         112.000
        -132.001           2.000           2.000           1.414         102.000           1.000 3         280.972          26.000          28.377          82.000
