 -198.054  217.000   89.000   62.933   88.000    0.489    1.000  122.657   36.000    2.433
 -210.903  316.000  131.000   92.631   79.000    0.430    2.000  192.276   38.000    2.974
 -200.834  198.000   85.000   60.104   75.000    0.514    3.000  258.868   38.000    4.216
 -194.034  401.000   47.000   33.234   76.000    0.707    4.000  357.522   38.000   49.146
