        -191.790           2.000           2.000           1.414         142.000           1.000 1          39.386          35.000           0.460         102.000
        -184.600           2.000           2.000           1.414         162.000           1.000 2          98.931          33.000           1.620          52.000
        -185.554           2.000           2.000           1.414         122.000           1.000 3         237.856          35.000          46.497          52.000
