  191.000  271.000   71.000  131.000   50.205   92.631   61.000  101.000 ******** ********
  211.000  301.000   71.000  141.000   50.205   99.702   91.000  141.000 ******** ********
  201.000  331.000   21.000  141.000   14.849   99.702  121.000  171.000 ******** ********
  251.000  391.000    1.000   21.000    0.707   14.849  121.000  151.000 ******** ********
