 -375.078  232.000   98.000   69.296   75.000    0.493    1.000  109.143   72.000    2.071
 -387.134  260.000   98.000   69.296  115.000    0.677    2.000  183.237   71.000    3.732
 -400.972  265.000   74.000   52.326  143.000    0.901    3.000  295.971   72.000    8.004
 -387.359  250.000    1.000    0.707  136.000    0.996    4.000  480.045   71.000   61.607
