  141.000  191.000  131.000  161.000   92.631  113.844    1.000  291.000 ******** ********
  141.000  201.000  131.000  171.000   92.631  120.915    1.000  291.000 ******** ********
  161.000  231.000  111.000  131.000   78.489   92.631    1.000  291.000 ******** ********
  131.000  301.000  131.000  161.000   92.631  113.844    1.000  291.000 ******** ********
